"","s1"
"1113",651791.838346635
"1114",867687.699763474
"1115",10535.7661799115
"1116",539453.215288059
"1117",555003.830809145
"1118",298164.863420894
"1119",655647.344175192
"1120",958006.39245841
"1121",1841060.38401203
"1122",524564.987958255
"1123",366207.598759181
"1124",687124.256976109
"1125",298745.975691476
"1126",842597.924324602
"1127",232746.479008439
"1128",359246.624707963
"1129",454924.675711482
"1130",733708.802588925
"1131",577380.596054815
"1132",630467.646205363
"1133",319072.441974595
"1134",546063.511490117
"1135",463267.232043071
"1136",229998.747888414
"1137",646938.328007839
"1138",765979.12971913
"1139",460379.656871782
"1140",597357.348619726
"1141",200360.011637048
"1142",519140.692654661
"1143",289457.492794988
"1144",523328.979923782
"1145",537308.92980028
"1146",1050750.16924711
"1147",392542.4200351
"1148",116195.339829561
"1149",564953.173155505
"1150",540899.309074703
"1151",2539719.31894474
"1152",391844.780981572
"1153",362959.923112747
"1154",455528.221905246
"1155",223932.307778214
"1156",437284.204307895
"1157",552036.751111749
"1158",178451.449004858
"1159",928841.074731419
"1160",214891.686290637
"1161",376549.220224823
"1162",479694.192084858
"1163",841322.876564414
"1164",312558.988671298
"1165",137432.611098544
"1166",486750.423108653
"1167",268391.816724353
"1168",276767.632796499
"1169",212384.356550249
"1170",399245.973951609
"1171",638342.828782268
"1172",660537.825767809
"1173",343019.914892583
"1174",1059218.5594437
"1175",593000.286540246
"1176",147315.913707194
"1177",1721266.07050439
"1178",553065.905597549
"1179",236523.065116554
"1180",279819.149386755
"1181",500302.59545911
"1182",525040.941413046
"1183",302164.776237652
"1184",162855.107820904
"1185",926432.323210682
"1186",900284.313027585
"1187",327427.461570859
"1188",439795.755520466
"1189",635824.663166639
"1190",256372.120699616
"1191",321667.908466325
"1192",658530.223684762
"1193",306401.808522398
"1194",479534.739874444
"1195",784732.338731703
"1196",327651.158220846
"1197",572702.557718697
"1198",667133.039900815
"1199",175474.792449272
"1200",592861.395624497
"1201",233249.984508607
"1202",747626.300436822
"1203",406963.313450814
"1204",100626.461795908
"1205",388715.463774781
"1206",320384.660912509
"1207",966531.803180596
"1208",140590.281953387
"1209",682800.624560984
"1210",116689.217284938
"1211",917300.611479984
"1212",230309.088340178
"1213",350535.495502122
"1214",180507.044066372
"1215",772761.284935085
"1216",332854.031753576
"1217",305480.939522286
"1218",204593.646805754
"1219",508576.658995481
"1220",1201339.08411953
"1221",702928.700142773
"1222",535567.047505821
"1223",448334.258962222
"1224",437965.56028483
"1225",321022.176165553
"1226",379235.670003883
"1227",197108.494360949
"1228",456741.660429083
"1229",427661.124164176
"1230",1033907.77759059
"1231",355761.505925273
"1232",519959.204588708
"1233",508066.238986632
"1234",330584.395341109
"1235",247250.886702594
"1236",232073.075974247
"1237",1026212.89465895
"1238",882311.437452432
"1239",386388.192364613
"1240",1160138.68798125
"1241",1094871.39620719
"1242",193451.253887012
"1243",1220671.17308683
"1244",249472.28347801
"1245",329404.300715279
"1246",231993.332828071
"1247",265320.889391225
"1248",115184.075308797
"1249",141473.071676152
"1250",277880.115335077
"1251",428483.943437566
"1252",404576.431545267
"1253",431085.873957663
"1254",496383.775083565
"1255",448517.394008828
"1256",322312.089815281
"1257",606311.77872588
"1258",326365.015298808
"1259",964937.990799249
"1260",531392.53312687
"1261",559954.548847547
"1262",457436.555376262
"1263",132032.574297616
"1264",531206.655467541
"1265",632334.738816595
"1266",2124819.73099825
"1267",2643438.27041028
"1268",212620.201792097
"1269",143060.697723022
"1270",785449.043312028
"1271",1351318.53779882
"1272",548519.958553646
"1273",246452.620506103
"1274",1080547.01993057
"1275",565078.182209925
"1276",575773.671544188
"1277",305792.801576304
"1278",569212.066067237
"1279",263702.289417001
"1280",591106.627282454
"1281",572433.837737945
"1282",478129.47520877
"1283",194339.372697214
"1284",1111020.20515864
"1285",605343.42664731
"1286",427708.805840538
"1287",452260.224484136
"1288",576610.210208802
"1289",640969.199374427
"1290",446794.039229978
"1291",731857.288955439
"1292",362343.490114612
"1293",350068.767454215
"1294",517150.755934594
"1295",698525.279142266
"1296",368261.773395326
"1297",666152.207306297
"1298",110822.235288264
"1299",489551.745545026
"1300",376663.40965415
"1301",386972.948939662
"1302",582254.684243445
"1303",546361.939934371
"1304",588436.997959753
"1305",568674.929874478
"1306",501328.045479644
"1307",324101.889256814
"1308",612498.399159441
"1309",167044.774588296
"1310",306856.366802604
"1311",849852.382473052
"1312",241420.336617922
"1313",417374.10997094
"1314",660318.837783392
"1315",311580.797837781
"1316",314805.967784833
"1317",578710.190661408
"1318",444740.709741739
"1319",567095.604519623
"1320",1037825.28177873
"1321",438218.418584528
"1322",555519.272088524
"1323",306431.66642654
"1324",1224129.40820341
"1325",740867.742019366
"1326",836817.509145223
"1327",202100.981250025
"1328",566452.095985901
"1329",1029450.83254642
"1330",479179.789136612
"1331",1315204.39171165
"1332",442000.550498383
"1333",452768.738566843
"1334",328537.425851943
"1335",563986.097272081
"1336",365642.698849252
"1337",808870.911877508
"1338",282567.025143964
"1339",518578.034949492
"1340",579292.028409232
"1341",264344.657096513
"1342",635121.14580502
"1343",369268.856493235
"1344",645894.846935116
"1345",1175383.67463537
"1346",600276.744431634
"1347",516175.744205755
"1348",398285.984276098
"1349",319264.343642667
"1350",430022.512840831
