"","s1"
"591",55869.8382358082
"592",140600.128577544
"593",534208.176386135
"594",455703.352808509
"595",316663.393705163
"596",1441312.57025435
"597",410902.342361029
"598",663288.319798467
"599",582582.671829676
"600",759627.092610846
"601",731642.687404569
"602",801637.878322705
"603",568689.629557813
"604",278554.035501767
"605",385861.725289744
"606",728927.60161488
"607",101329.279973241
"608",449090.181170428
"609",368185.208550902
"610",515216.267346572
"611",1282212.89705803
"612",564987.232718117
"613",622894.565721076
"614",257718.532341862
"615",433726.132173118
"616",231911.176263671
"617",1005195.06305273
"618",159208.091453682
"619",378970.286445099
"620",507922.577799609
"621",885643.727523286
"622",279319.000170322
"623",521443.52272956
"624",210303.960626727
"625",459579.61874043
"626",723178.318322322
"627",342644.966676937
"628",1076418.93799455
"629",510881.921912888
"630",479894.500687112
"631",483232.264381971
"632",291554.777435255
"633",533855.543394746
"634",99511.7401357035
"635",499021.303018692
"636",567596.877697396
"637",518733.841404448
"638",459897.82816296
"639",98488.1395942726
"640",460988.792128303
"641",275854.338058092
"642",481264.665330662
"643",453233.874382338
"644",437705.352388626
"645",374124.224581044
"646",1043770.70871971
"647",338627.418447515
"648",518448.154109039
"649",672807.630672813
"650",780203.603617006
"651",248864.855225103
"652",967884.442035422
"653",664243.925171661
"654",146816.524993376
"655",1029915.42077732
"656",191164.184418505
"657",159274.666509359
"658",408417.420013284
"659",410863.810779414
"660",428653.06465078
"661",390823.000998651
"662",450391.073181942
"663",709144.019477517
"664",268009.019288901
"665",156378.665035182
"666",53629.9350951791
"667",402666.905018307
"668",613755.955161594
"669",531374.618947166
"670",422938.022393483
"671",539066.735433658
"672",538268.69926857
"673",1292363.14835389
"674",494471.397073052
"675",368270.165191151
"676",724731.716273105
"677",1209553.74802954
"678",119853.857836904
"679",483508.208827183
"680",471505.808011045
"681",264519.64556795
"682",190700.440800133
"683",1187990.32950561
"684",541664.123607171
"685",420664.713852106
"686",743850.333339727
"687",411015.360138601
"688",251976.090934665
"689",701163.732879594
"690",389091.143947642
"691",414219.070139513
"692",1147949.72917531
"693",654168.73994518
"694",832307.80954714
"695",615222.933329806
"696",700065.12017309
"697",497214.575988892
"698",526915.335080553
"699",269904.36372438
"700",1643944.25265181
"701",692959.087505445
"702",1561847.43795829
"703",542849.225353456
"704",252578.679928983
"705",487558.069146266
"706",492669.795250637
"707",466241.362541269
"708",852238.259435565
"709",141861.318909173
"710",389254.367403546
"711",767067.886224665
"712",973555.24392349
"713",687865.582546871
"714",417593.524282767
"715",544050.018516839
"716",680612.657607593
"717",185356.559729409
"718",370332.91412119
"719",293015.12886854
"720",485447.433521249
"721",996326.817607064
"722",688487.153009611
"723",641033.8193632
"724",509687.323427768
"725",877888.883977052
"726",384135.951990525
"727",449049.313928464
"728",106971.433342869
"729",1338140.54079308
"730",524571.253404109
"731",503968.247938464
"732",472047.416713934
"733",848215.805645452
"734",1590401.86607646
"735",708735.986675879
"736",522511.094141966
"737",789877.503667856
"738",210579.942009692
"739",617186.604438833
"740",279583.452524575
"741",824204.484125881
"742",943399.082169845
"743",541578.312831188
"744",537978.537711138
"745",378910.498905867
"746",568196.950564234
"747",258785.336323138
"748",126667.621769413
"749",540127.420581469
"750",521310.922120431
"751",339513.565924655
"752",1624248.97907889
"753",1009895.34048208
"754",406528.347214167
"755",878092.672344711
"756",231866.138214681
"757",640454.902874359
"758",773402.883208425
"759",525146.312765202
"760",584946.223035198
"761",539668.108036016
"762",256031.685723124
"763",471304.335537274
"764",64778.3726529703
"765",298730.413574558
"766",310903.161615748
"767",270549.933677368
"768",758836.016899394
"769",308024.507846404
"770",1215283.10144505
"771",624439.552173939
"772",1207254.34642188
"773",958825.955163218
"774",428290.465169125
"775",235815.305735929
"776",426354.166880248
"777",638981.62249624
"778",1018028.35926376
"779",533663.769904087
"780",280773.089041652
"781",494256.5204404
"782",544373.782356407
"783",406483.199477018
"784",153524.814587909
"785",146610.617307348
"786",404688.690677367
"787",459366.621068564
"788",553314.13419575
"789",285013.945934728
"790",756934.187164112
"791",303696.175181796
"792",727376.006670899
"793",1284375.50550994
"794",446661.019644235
"795",731584.167947209
"796",489763.938372729
"797",395921.34669034
"798",443923.053825927
"799",168483.980255327
"800",840616.096371922
"801",206969.02981406
"802",889666.678415809
"803",489096.572474331
"804",607404.818823764
"805",778133.137787057
"806",724282.330902602
"807",827073.717831556
"808",688825.841050441
"809",499813.496473296
"810",361912.771440818
"811",576767.681447987
"812",424351.928533413
"813",734310.412886125
"814",548868.972631181
"815",257905.025738003
"816",369504.40695674
"817",393782.13217056
"818",266119.823534969
"819",227825.14718987
"820",977038.430671293
"821",291058.778631459
"822",747943.701755813
"823",1011191.29419334
"824",569405.754309559
"825",786349.544993096
"826",402642.577541548
"827",325075.313472513
"828",524845.266612481
"829",602730.254793154
"830",253430.695968943
"831",692012.399786303
"832",163527.087484748
"833",289049.186527214
"834",278453.292272048
"835",813457.385452427
"836",469131.496368769
"837",379446.532171958
"838",846168.892140021
"839",461195.348290273
"840",636753.168529345
"841",425089.757303423
"842",1204126.58247927
"843",2032389.2513303
"844",258088.362706879
"845",779803.173322989
"846",773530.909752401
"847",711721.795516153
"848",347451.877639448
"849",1843371.76481466
"850",260474.915208558
"851",61942.8613159725
"852",411413.021495336
"853",285534.367431242
"854",273100.876309488
"855",546243.832379084
"856",459339.42356828
"857",283487.552011899
"858",459648.514709074
"859",240247.766919437
"860",808002.515864812
"861",555360.694150439
"862",153575.09052688
"863",540059.998469385
"864",399420.635360041
"865",319671.468746537
"866",1085184.43145366
"867",395150.190902032
"868",311031.841506959
"869",861281.270165663
"870",506159.534470625
"871",584018.649001602
"872",335308.43227046
"873",238709.227589535
"874",395419.659031331
"875",479744.171838144
"876",812652.292911048
"877",380348.624784143
"878",907611.340006087
"879",737441.975703351
"880",1405318.86730408
"881",1060988.82156452
"882",372591.529817884
"883",341289.588177823
"884",833758.21507954
"885",362596.360554651
"886",236420.297671949
"887",185233.243542295
"888",559609.115444094
"889",507040.019291371
"890",380005.625591354
"891",369329.041390641
"892",359927.994268261
"893",252682.875585922
"894",410568.555566623
"895",663925.688660897
"896",730268.338195727
"897",416027.525945699
"898",350521.664312512
"899",251959.845644414
"900",383623.687328328
"901",403855.59049554
"902",647431.173019658
"903",155979.244571548
"904",268601.1645375
"905",628869.932128751
"906",239306.86785405
"907",444483.460566142
"908",392320.935980288
"909",857987.821385683
"910",287424.358089108
"911",425064.208481069
"912",592982.614234181
"913",269188.5276989
"914",303182.690227427
"915",124109.593653933
"916",398354.256841341
"917",595986.912120831
"918",475631.83263116
"919",990054.324759972
"920",709621.151042273
"921",336594.256604022
"922",417702.039009839
"923",768713.003453898
"924",1424221.71887852
"925",544171.04020212
"926",203653.205653464
"927",546224.836722248
"928",683497.664855725
"929",300909.925501305
"930",260167.242434626
"931",1511252.56033832
"932",162816.225131833
"933",882645.041131395
"934",339691.082204074
"935",479698.276801158
"936",660996.36672839
"937",206023.404059833
"938",295787.245615138
"939",215682.468211455
"940",253708.069517329
"941",625425.899757367
"942",486008.596239465
"943",593105.873471515
"944",341249.272820351
"945",272844.662947033
"946",1027987.06382418
"947",100861.124375323
"948",179486.660749535
"949",282709.422433652
"950",537447.433253995
"951",555930.361006668
"952",661407.693535335
"953",237242.675016096
"954",363024.003769172
"955",798731.029135297
"956",117717.254616652
"957",661646.428182326
"958",240192.551332693
"959",506589.480543156
"960",846989.181459559
"961",903614.438359832
"962",954739.76444687
"963",326591.80461074
"964",346919.772887977
"965",390386.399164469
"966",586467.193091283
"967",598753.348149875
"968",535640.154577926
"969",755065.845606347
"970",767087.912449225
"971",635035.301141713
"972",380621.170972695
"973",236444.693869292
"974",769560.62783779
"975",540143.142941476
"976",522192.872128217
"977",817989.396372113
"978",440126.880767179
"979",440975.912555318
"980",315253.951986497
"981",664349.741521564
"982",662566.872210478
"983",427699.422253959
"984",410739.629421538
"985",237272.390015353
"986",395276.828759646
"987",425501.277092865
"988",244442.132292274
"989",732154.062570075
"990",269035.009647656
"991",302177.479781727
"992",798189.195167497
"993",1627839.00844388
"994",316123.789959582
"995",461953.836309662
"996",469958.064670891
"997",637534.504044395
"998",880909.465079968
"999",603257.779003475
"1000",639628.422397443
"1001",614833.51690933
"1002",609936.963585833
"1003",353420.214975048
"1004",1344449.87661955
"1005",351798.038230308
"1006",597735.362090313
"1007",798228.856531692
"1008",1008978.48115073
"1009",799937.953531698
"1010",574080.084667849
"1011",659619.876278779
"1012",109368.617419413
"1013",933498.647122154
"1014",433668.412637009
"1015",374082.245301544
"1016",743673.930394263
"1017",125168.09265914
"1018",66198.7948212803
"1019",206457.274058349
"1020",435542.525093869
"1021",439898.849257884
"1022",595590.229110027
"1023",874782.037807126
"1024",753482.905795345
"1025",288661.374786321
"1026",152255.574983424
"1027",808409.408584659
"1028",118796.726507587
"1029",389388.899560527
"1030",459719.12270013
"1031",639961.307742147
"1032",435483.146936205
"1033",291669.15379533
"1034",858519.067205211
"1035",520637.575240506
"1036",646972.867140344
"1037",718130.872829184
"1038",446450.519813308
"1039",279231.485720903
"1040",401280.491207308
"1041",669665.091238376
"1042",585896.24684513
"1043",120710.972830872
"1044",356888.457400705
"1045",269874.685981891
"1046",644132.028093179
"1047",476158.77852542
"1048",244025.438085989
"1049",200435.341361487
"1050",862870.00807371
"1051",517409.691358957
"1052",304661.287480599
"1053",462104.784056416
"1054",481916.013325606
"1055",296460.801973739
"1056",472213.095609642
"1057",763967.121413772
"1058",493411.157670144
"1059",734876.765486028
"1060",615712.282652765
"1061",664721.752214863
"1062",1479909.10208695
"1063",514915.479471564
"1064",251927.57700898
"1065",729813.805263297
"1066",314712.735526445
"1067",342891.422276556
"1068",458349.988326319
"1069",630904.782167577
"1070",628345.568238865
"1071",1090528.92726395
"1072",252233.520089719
"1073",236965.904243258
"1074",203931.34851192
"1075",264750.629524265
"1076",874502.8870344
"1077",211733.030411633
"1078",832802.873522657
"1079",200727.061929666
"1080",174689.510203631
"1081",489036.645101666
"1082",273268.282465145
"1083",348408.12128759
"1084",470888.210731235
"1085",551433.022762249
"1086",241910.570021039
"1087",553995.419580909
"1088",684010.976246358
"1089",207752.215710439
"1090",394776.339054993
"1091",407104.503750832
"1092",286997.425564923
"1093",340665.573720346
"1094",500664.250103376
"1095",628515.134982987
"1096",488823.829686559
"1097",413162.437009421
"1098",151303.913054889
"1099",766571.177020105
"1100",161189.053845807
"1101",537479.625539862
"1102",298040.223678195
"1103",551803.421799465
"1104",522786.072688536
"1105",1773426.95969685
"1106",1213265.98851962
"1107",647657.285312087
"1108",310039.271882637
"1109",107195.466783361
"1110",1006305.75545177
"1111",438008.095347919
"1112",452454.307314437
"1113",651987.331391513
"1114",867531.716540084
"1115",10741.7145933156
"1116",539291.304097928
"1117",555186.388330028
"1118",298091.978280608
"1119",655531.338475208
"1120",958201.123175659
"1121",1840863.44804467
"1122",524531.299603014
"1123",365291.42601982
"1124",687212.27223203
"1125",299015.502370333
"1126",842713.714666816
"1127",232936.844240044
"1128",359061.047048765
"1129",454908.796222407
"1130",733649.751436141
"1131",577312.223079082
"1132",630460.464350556
"1133",318829.007317123
"1134",546020.848836955
"1135",463236.803318526
"1136",230071.135870996
"1137",646984.160674197
"1138",765689.407879981
"1139",460186.190977345
"1140",597445.908379855
"1141",200559.700331155
"1142",519323.679962959
"1143",289430.272762327
"1144",523400.39844352
"1145",537297.827292585
"1146",1050468.43012607
"1147",392332.892497105
"1148",114864.920839936
"1149",565093.007111071
"1150",540845.472592822
"1151",2539748.35096319
"1152",391858.705494825
"1153",363203.585459242
"1154",455388.832831733
"1155",223919.562377507
"1156",437390.846572397
"1157",552099.488020842
"1158",178529.808333578
"1159",928776.493346878
"1160",214903.275962205
"1161",376398.476845806
"1162",479781.033605394
"1163",841464.698184066
"1164",312807.157059908
"1165",137503.168433404
"1166",486691.914110168
"1167",268512.462913828
"1168",276660.299144981
"1169",212430.868494758
"1170",399134.800478738
"1171",638323.00982834
"1172",660497.753749704
"1173",342876.792908683
"1174",1059149.7181712
"1175",593062.133556107
"1176",147093.436237453
"1177",1721298.82346681
"1178",553055.804693975
"1179",236772.634716035
"1180",279936.071843307
"1181",500412.491280806
"1182",524811.703656186
"1183",302147.703218218
"1184",162800.870334058
"1185",926873.189892615
"1186",900586.444006723
"1187",327174.998228638
"1188",439708.095285452
"1189",635998.945712698
"1190",256276.853947396
"1191",321735.799054432
"1192",658540.870050677
"1193",306365.147207817
"1194",479456.589534475
"1195",784622.988812435
"1196",327753.216044604
"1197",572673.917674702
"1198",667256.968454276
"1199",175480.988382347
"1200",592894.875997402
"1201",233315.764338774
"1202",747701.472192051
"1203",406911.831332711
"1204",100487.28894959
"1205",388690.29100161
"1206",320421.37046303
"1207",966484.264624996
"1208",140841.430072175
"1209",682635.79133537
"1210",116973.223305952
"1211",917083.211727208
"1212",230352.845207265
"1213",350346.680921689
"1214",180793.511506356
"1215",772718.439904107
"1216",333144.895879382
"1217",305766.096376226
"1218",204725.340334381
"1219",508617.798025325
"1220",1201089.57414237
"1221",702957.374993394
"1222",535739.650145595
"1223",448372.861266086
"1224",437998.990302582
"1225",321148.638506365
"1226",379112.588130241
"1227",197130.312996265
"1228",456899.167807173
"1229",427728.410159687
"1230",1034241.84300861
"1231",355872.046659002
"1232",520138.793329462
"1233",507799.086511881
"1234",330559.597890467
"1235",247122.967490431
"1236",232128.368371494
"1237",1026093.36941546
"1238",882438.966099188
"1239",386630.561666078
"1240",1160319.73076365
"1241",1094647.24103906
"1242",193636.094775638
"1243",1220517.37077307
"1244",249328.932288518
"1245",329343.058317273
"1246",232104.933639332
"1247",265740.113729233
"1248",115472.138575803
"1249",141480.91878636
"1250",277691.337958247
"1251",428718.488172789
"1252",404672.821740268
"1253",431232.575373764
"1254",496443.979451789
"1255",448650.886816323
"1256",322499.788662464
"1257",606277.68344312
"1258",326622.905599607
"1259",965069.441625519
"1260",531262.888277695
"1261",559953.811469711
"1262",457443.374688665
"1263",131880.661044329
"1264",531079.599649918
"1265",632038.768525531
"1266",2125044.93568051
"1267",2643325.39500683
"1268",212633.602279936
"1269",143043.650791552
"1270",785615.543209991
"1271",1351186.99143843
"1272",548730.760336533
"1273",246645.399032473
"1274",1080681.98734216
"1275",565085.892016725
"1276",575763.652974034
"1277",305818.331026059
"1278",569276.817300159
"1279",263716.530026745
"1280",591121.610002794
"1281",571938.038113637
"1282",478376.835654816
"1283",194497.191998459
"1284",1110786.06463864
"1285",605361.509711075
"1286",427749.112390747
"1287",452229.957731557
"1288",576670.242781829
"1289",640959.257123851
"1290",446894.791665011
"1291",731792.254845935
"1292",362314.880749256
"1293",349915.212085947
"1294",517079.822810665
"1295",698709.111900935
"1296",368182.550406555
"1297",666091.172710647
"1298",110908.635536173
"1299",489464.905762313
"1300",376687.995367897
"1301",386845.802871667
"1302",582126.239395833
"1303",546530.596828357
"1304",588560.728770391
"1305",568863.922403768
"1306",501585.013318463
"1307",323916.614508512
"1308",612342.403702003
"1309",166896.651072251
"1310",306815.42613329
"1311",849584.580404364
"1312",241349.223960195
"1313",417415.688652931
"1314",660318.318055386
"1315",311516.403390001
"1316",314668.123282422
"1317",578917.044076477
"1318",444642.973841836
"1319",567063.817311431
"1320",1037983.56995893
"1321",438440.81728792
"1322",555304.277862168
"1323",306382.745856817
"1324",1224289.60159977
"1325",740832.25625732
"1326",836706.225363353
"1327",202632.107850312
"1328",566545.563735556
"1329",1029370.26532051
"1330",479351.16291588
"1331",1315181.97189017
"1332",442000.857720643
"1333",452823.636742113
"1334",328636.092080235
"1335",563825.213061223
"1336",365753.89042329
"1337",808755.997493059
"1338",282458.364675488
"1339",518613.28928907
"1340",579144.468331887
"1341",264250.174746502
"1342",635060.607872114
"1343",369378.98329384
"1344",645942.522859262
"1345",1175659.76023128
"1346",600379.160220527
"1347",516113.122186497
"1348",398303.193617151
"1349",318944.182810805
"1350",429999.922815143
"1351",441401.723696399
