"","s1"
"101",1070671.75285624
"102",460967.448430368
"103",431216.625353029
"104",517140.112410547
"105",406555.749570586
"106",783246.806366505
"107",295902.352372657
"108",442039.979733654
"109",1247875.56920897
"110",273952.621295494
"111",1649602.43068856
"112",178836.379726915
"113",344304.518328986
"114",427564.810262875
"115",2138824.61497659
"116",450172.615071097
"117",1230560.15874859
"118",206383.989412742
"119",507808.244331607
"120",374045.125801294
"121",401506.312633459
"122",347486.725190284
"123",343459.11393263
"124",735169.463808468
"125",262339.282792911
"126",362802.266314247
"127",834408.156719358
"128",871286.67506983
"129",448036.646322908
"130",786999.781010846
"131",472329.312907801
"132",627727.380949781
"133",372799.937340932
"134",350623.851668423
"135",923505.10529649
"136",601566.034654327
"137",955696.103807371
"138",272053.209642288
"139",515325.64613778
"140",414627.881241614
"141",462350.230256552
"142",662467.842229987
"143",409252.903791879
"144",476137.858082585
"145",722781.333800801
"146",719010.459981192
"147",270646.75664521
"148",384421.85996261
"149",677473.851984014
"150",330628.83792814
"151",285054.770418614
"152",288931.934371857
"153",342356.66326941
"154",1212959.16268981
"155",614042.082808917
"156",408256.457765448
"157",479851.006983209
"158",395420.706450381
"159",554860.226861447
"160",741391.534243523
"161",1175594.29558953
"162",590888.321352766
"163",476676.191031698
"164",999351.148115463
"165",339999.645282885
"166",519916.278690794
"167",407831.784251431
"168",461469.951629164
"169",350595.043993923
"170",325833.599374218
"171",488431.668160364
"172",778764.100092561
"173",395385.199873392
"174",386507.66546058
"175",321615.652251016
"176",344917.488872832
"177",436167.316077298
"178",436721.673955311
"179",657511.143966821
"180",224968.771127565
"181",491344.651842836
"182",269321.884673881
"183",832491.383171119
"184",552524.628758442
"185",575376.088742682
"186",1161653.17797078
"187",444113.379388326
"188",579705.55414554
"189",314049.953656374
"190",443598.236557724
"191",252530.284980971
"192",549711.571815981
"193",237948.922164074
"194",408583.040734745
"195",380369.76799795
"196",407172.794935223
"197",331557.691145479
"198",218815.453583559
"199",583805.95268429
"200",230251.914346955
"201",417435.205418751
"202",264307.092307881
"203",219031.039227444
"204",335052.33726092
"205",500219.811370182
"206",369451.30347082
"207",286466.546535509
"208",291991.137382611
"209",542618.239087039
"210",281042.86279792
"211",212696.55641956
"212",513785.510743411
"213",454079.273446662
"214",472071.143325528
"215",537960.716847995
"216",284619.257871805
"217",441135.166414489
"218",337946.139171879
"219",378287.406710204
"220",454724.81238178
"221",350947.689667884
"222",697379.363011824
"223",366007.15911266
"224",206295.088429169
"225",355779.013280583
"226",223006.553268683
"227",770634.233731371
"228",575450.679042229
"229",504662.545287999
"230",690012.840361351
"231",434072.865760893
"232",456235.690582296
"233",551134.785980207
"234",389162.091867486
"235",120375.861405704
"236",444781.527918841
"237",463612.695159217
"238",660081.654177995
"239",557307.199995322
"240",772680.191904673
"241",389485.425331836
"242",484213.723809791
"243",484600.340550527
"244",347091.84048918
"245",601227.432927543
"246",394531.113427812
"247",381193.556131012
"248",364662.510061
"249",415488.115604479
"250",820451.68573833
"251",834452.879111934
"252",537881.875239166
"253",612919.421945739
"254",439706.970974266
"255",345449.407867319
"256",480841.883301157
"257",206184.042710544
"258",547519.915989476
"259",573886.978405688
"260",518407.060130771
"261",1023593.07674941
"262",551236.398243677
"263",383137.396676575
"264",590239.264929387
"265",603798.478359885
"266",697476.618992037
"267",486426.767945082
"268",659902.381830634
"269",551474.802369445
"270",620018.094714415
"271",457863.341426666
"272",497452.143321506
"273",219065.449087287
"274",739104.355412739
"275",522514.138840218
"276",516409.011697072
"277",437975.725141127
"278",314012.098734137
"279",788024.622499124
"280",346578.507885423
"281",869261.744603383
"282",383587.548840607
"283",587164.003895191
"284",404985.249853672
"285",740396.306521834
"286",691340.05544894
"287",664201.964349174
"288",1351140.94610644
"289",255426.73945069
"290",492382.307936296
"291",290345.271843186
"292",447842.256928386
"293",570616.319059798
"294",1141681.01598324
"295",620902.128061022
"296",370191.371057753
"297",770392.891300788
"298",205597.436417251
"299",489635.61824863
"300",956635.151439783
"301",409106.547377017
"302",245279.5687486
"303",748045.71230971
"304",537794.880556689
"305",534540.12372561
"306",1003112.2048955
"307",375572.362911579
"308",308821.025529269
"309",492552.635489905
"310",568241.6828276
"311",492958.893742556
"312",454098.989958346
"313",216259.298082082
"314",531009.389484397
"315",670439.177425303
"316",1444311.65139549
"317",489782.249741169
"318",319231.269944148
"319",785303.39054813
"320",503990.065998288
"321",703184.917976124
"322",681781.496403439
"323",336853.641605695
"324",376433.122145734
"325",584733.664488957
"326",410800.967207385
"327",563990.045044133
"328",436120.090304152
"329",351839.11058491
"330",718194.365543838
"331",540667.565860288
"332",420930.704747431
"333",897454.770093282
"334",492107.524842347
"335",530401.006296071
"336",327591.112710647
"337",593271.825475442
"338",647309.258072279
"339",424192.015162285
"340",615051.398753363
"341",264616.733268381
"342",449629.165516625
"343",448054.062458184
"344",282828.008388172
"345",381209.893066826
"346",452258.138134079
"347",281173.998996044
"348",513215.038324596
"349",636636.967849796
"350",371867.658331065
"351",362278.840007995
"352",514251.189028836
"353",329833.782417231
"354",701769.606922985
"355",401462.712952168
"356",558125.074318435
"357",366993.300482969
"358",468556.464699956
"359",350684.031197332
"360",442067.2387114
"361",322962.94712373
"362",754713.16129631
"363",1252676.21315015
"364",521844.799490073
"365",198334.712349698
"366",601787.741118608
"367",532632.843531184
"368",443011.818446471
"369",502042.844148961
"370",624972.189799913
"371",420813.735022484
"372",619087.920937133
"373",411746.752343389
"374",610986.332029325
"375",364245.47593074
"376",1209537.88702196
"377",259052.736966164
"378",555041.518077654
"379",363076.023229606
"380",526555.745693736
"381",501352.620765737
"382",783056.60751427
"383",461589.115729346
"384",461589.115729346
"385",605361.319566486
"386",500663.956175807
"387",479819.509420073
"388",672377.220512121
"389",401612.937340119
"390",756474.800967418
"391",1403562.67693609
"392",442257.291179253
"393",662560.015432528
"394",898058.715370923
"395",466197.897606883
"396",387298.887381959
"397",298825.616835618
"398",451004.910508655
"399",631005.043118637
"400",309645.989449975
"401",888603.245691499
"402",235977.878516264
"403",737986.493517784
"404",167326.819374722
"405",315635.332283306
"406",970578.992670154
"407",250342.285054565
"408",640635.01907405
"409",571734.413435394
"410",234230.821455592
"411",297584.62513568
"412",588622.333882283
"413",382401.500446776
"414",148888.167240337
"415",799604.72770754
"416",389847.774520478
"417",442180.082839393
"418",321127.304422966
"419",388743.963147508
"420",236290.108587969
"421",375736.360000023
"422",947971.150949898
"423",244068.394925391
"424",772321.338664814
"425",642151.252913306
"426",621126.928054871
"427",745998.400086067
"428",1302622.96702412
"429",984356.43578363
"430",576290.038880363
"431",731207.775950778
"432",465452.449268582
"433",635017.73577447
"434",498644.531629349
"435",345310.046376212
"436",664537.014895105
"437",380533.180038858
"438",924987.719474025
"439",629982.513867493
"440",318819.395744631
"441",406946.22265936
"442",312710.260833098
"443",422586.097657652
"444",1012469.35022046
"445",354616.058246762
"446",415747.52998427
"447",419546.679986325
"448",540296.324108328
"449",303903.840765954
"450",607608.698562596
"451",870393.901123404
"452",432833.653751671
"453",547561.736094909
"454",444592.884500101
"455",426416.056802391
"456",620179.19293743
"457",173935.392064528
"458",563250.690145323
"459",708285.723019249
"460",309638.846621741
"461",1069240.56143765
"462",269918.926023198
"463",1059506.01512045
"464",588310.68524517
"465",430985.661580609
"466",798870.228366936
"467",380438.875776196
"468",218869.853571213
"469",224887.041846197
"470",651003.29801804
"471",868941.022435248
"472",346928.765564272
"473",428908.747530113
"474",699952.701756494
"475",538554.831155809
"476",611524.880722903
"477",517152.242563789
"478",523538.375212074
"479",398586.50065456
"480",613790.842069332
"481",268224.387519068
"482",382080.321951316
"483",489893.047225858
"484",813982.000088435
"485",522269.25296924
"486",436725.006899623
"487",623205.906828834
"488",908772.487776606
"489",341823.383276764
"490",356224.646750084
"491",555109.284643525
"492",583380.260973597
"493",182377.939389109
"494",407317.696076362
"495",1249102.68331443
"496",326852.674738684
"497",471253.713424031
"498",1146777.52021337
"499",827985.687658512
"500",508571.596861791
"501",317361.52893234
"502",331518.599888434
"503",441451.949501308
"504",442102.86992299
"505",417358.789550644
"506",307268.114585721
"507",202956.480855648
"508",436291.240402346
"509",917624.9971622
"510",620247.811556439
"511",437500.426555362
"512",292195.312046208
"513",673024.246008282
"514",589319.884551488
"515",896002.697706405
"516",1155148.88122758
"517",1155148.88122758
"518",339331.549587982
"519",208943.204641563
"520",483008.813913402
"521",451904.778255493
"522",462572.161499221
"523",635106.638262309
"524",479380.110292106
"525",525259.142282662
"526",259783.615944045
"527",341630.203317231
"528",399502.801630928
"529",928940.826994576
"530",601991.727736219
"531",473256.008765797
"532",963453.974405739
"533",898877.636249222
"534",723337.922072745
"535",614111.065310951
"536",589480.188020222
"537",889140.724226104
"538",588959.677064903
"539",502025.546622999
"540",535405.535300619
"541",660915.332820961
"542",402697.924243385
"543",492449.289436837
"544",582757.908350728
"545",818233.494149864
"546",452542.243318535
"547",494676.982182471
"548",347164.61335218
"549",861729.816103543
"550",587629.281067725
"551",328019.054231429
"552",584478.137095906
"553",698262.8569577
"554",717198.66319565
"555",493181.926330079
"556",372537.016025462
"557",325019.018822519
"558",559144.492899268
"559",228932.206606752
"560",648265.729208609
"561",531425.992255944
"562",540389.306881672
"563",254268.964965592
"564",694412.014734964
"565",269614.176180499
"566",556305.43247431
"567",593009.478444368
"568",388629.113282841
"569",1019617.3085135
"570",366063.206339652
"571",362669.296327913
"572",556117.918507053
"573",334494.5869322
"574",387506.173491102
"575",486005.234979528
"576",267136.290784832
"577",507683.219404876
"578",320944.813473718
"579",916473.154761326
"580",456586.972434923
"581",710561.363245493
"582",383236.7476839
"583",596275.068643322
"584",431569.572805334
"585",433582.499857572
"586",398252.484269707
"587",327137.14705025
"588",700738.123811744
"589",410821.837755228
"590",301081.870119862
"591",323839.335508575
"592",160190.909526669
"593",576686.555787592
"594",430784.86912515
"595",387966.423369134
"596",1099562.4132496
"597",569918.961784219
"598",521186.818803305
"599",520803.214548235
"600",563003.44040499
"601",631419.624810082
"602",798126.894558331
"603",594699.738578789
"604",355797.159704566
"605",346920.35128687
"606",583826.357371
"607",223019.70322913
"608",600148.844504704
"609",424311.595662119
"610",674916.531942172
"611",1380591.39360938
"612",756363.124850668
"613",555741.705869573
"614",470344.24821449
"615",402003.635351923
"616",307938.305440613
"617",775968.803801417
"618",255544.190511584
"619",405472.529079964
"620",533853.928292677
"621",622002.725354997
"622",421769.589787524
"623",362713.420145005
"624",253506.328197158
"625",481548.06069925
"626",589777.518599804
"627",466441.218699607
"628",904617.121157371
"629",626058.697644888
"630",512410.937477664
"631",362581.909504698
"632",380605.263576707
"633",442891.043134704
"634",234603.804082152
"635",320520.010985113
"636",442286.175759134
"637",514870.45403587
"638",389384.456130282
"639",227269.351194675
"640",492027.024410068
"641",388462.593042137
"642",370408.117077327
"643",290895.148802396
"644",557906.292632069
"645",497652.402640346
"646",707732.420164846
"647",447679.563531577
"648",485140.968605501
"649",589187.385330599
"650",649979.540460053
"651",196741.79085171
"652",1081304.45292395
"653",574930.55460906
"654",244572.030257537
"655",761012.101397216
"656",177914.666994155
"657",243846.98548148
"658",293572.239691959
"659",468189.576912203
"660",420734.402412781
"661",439054.317224998
"662",418851.405738554
"663",721588.562707553
"664",386034.841368296
"665",268229.650120135
"666",118202.819458514
"667",526442.350800295
"668",470235.100562653
"669",588224.940348429
"670",520688.30590468
"671",420600.558695964
"672",615137.860083724
"673",1218634.33678349
"674",444115.01975166
"675",496816.982909035
"676",627677.538720458
"677",929998.55687381
"678",217892.986459264
"679",567602.275957694
"680",404297.160460965
"681",366571.886223146
"682",278921.60085366
"683",995397.790811782
"684",434205.544367926
"685",524440.74778934
"686",584147.9054519
"687",414174.009146134
"688",389204.304302941
"689",712333.992132026
"690",491739.709507024
"691",379096.123695294
"692",1148359.55934569
"693",479036.816957263
"694",697516.477735311
"695",477494.242687342
"696",525485.991432442
"697",580068.978849847
"698",462858.975053844
"699",450429.197316911
"700",1326091.40985724
"701",579733.957178921
"702",1314918.66369598
"703",602490.436301838
"704",374680.617143663
"705",411469.550616858
"706",410999.360551717
"707",485808.555777579
"708",727688.686958484
"709",274783.797722551
"710",553156.441242443
"711",679763.17935963
"712",604318.520899816
"713",585615.140877958
"714",567915.476891199
"715",461257.018299054
"716",617022.822095978
"717",254363.013351652
"718",438548.780730781
"719",370279.071978639
"720",625754.374785903
"721",709229.250949945
"722",737963.854425149
"723",574121.48186143
"724",451669.867886225
"725",598587.24640324
"726",559969.578052649
"727",586780.549444565
"728",163734.133618154
"729",1238415.45141317
"730",538825.347282715
"731",458630.569360639
"732",333323.789217871
"733",820100.4964818
"734",1255672.7431815
"735",729404.355618109
"736",417341.186649755
"737",922356.090213118
"738",452439.373611427
"739",647118.605313924
"740",344901.33349742
"741",546641.897623392
"742",875059.528915588
"743",561140.836611938
"744",747456.423541767
"745",379675.859670567
"746",705282.839925543
"747",416840.952065928
"748",120424.157877226
"749",573736.608378431
"750",692579.597027013
"751",354791.70711904
"752",1390652.22899988
"753",901740.595475988
"754",462538.362597882
"755",659753.859264319
"756",264684.517888097
"757",530634.671655796
"758",711697.84487975
"759",579867.676187332
"760",490737.419120182
"761",505805.166987379
"762",312545.731829842
"763",477429.977123102
"764",207307.678636701
"765",284942.929236938
"766",284942.929236938
"767",333671.475866821
"768",908803.172632094
"769",243948.868530985
"770",1037270.7950039
"771",370754.0311662
"772",903870.350362788
"773",687614.182808114
"774",515886.735867307
"775",238028.279478757
"776",512311.622302776
"777",361245.797009399
"778",805010.226328199
"779",483445.851113289
"780",301717.053900551
"781",573332.917148318
"782",453071.505263234
"783",505259.473251264
"784",301227.401775105
"785",272410.772202164
"786",554047.745231163
"787",514559.862217299
"788",569076.749113537
"789",439665.883671698
"790",780141.708730822
"791",382185.418645115
"792",733264.483567574
"793",1086955.07101354
"794",470848.52374234
"795",541226.298079061
"796",562598.14118699
"797",537935.444389544
"798",491078.490083611
"799",224209.427037887
"800",850571.489693831
"801",231846.068335078
"802",749078.300817349
"803",537566.905053934
"804",501510.37237423
"805",746103.172703791
"806",423331.067345614
"807",710129.054658831
"808",650028.31594007
"809",439359.32013195
"810",395932.447798253
"811",622846.799963564
"812",453871.898888363
"813",625546.372577118
"814",606580.263702186
"815",335257.343594551
"816",436106.088845451
"817",516778.23746272
"818",413470.709208063
"819",321189.991715676
"820",868312.643744997
"821",449591.712331967
"822",663848.267973185
"823",952895.474986842
"824",596033.911576176
"825",432196.343172218
"826",357798.428252982
"827",296469.576011279
"828",484713.332243596
"829",649577.811570343
"830",415447.061829275
"831",796547.505770763
"832",259897.2399675
"833",358749.631525739
"834",315199.719896569
"835",555416.261243485
"836",354887.561830399
"837",333047.766886838
"838",714329.738821066
"839",451859.00292099
"840",539051.539524299
"841",421039.259835725
"842",884156.585688442
"843",1555177.44315113
"844",360468.930575756
"845",541463.245833979
"846",508429.45674443
"847",647657.740258749
"848",277230.036258488
"849",1476379.80225683
"850",351900.839183726
"851",198776.026074247
"852",475476.956185283
"853",407004.34078381
"854",389641.342489709
"855",450358.880029036
"856",462743.747359639
"857",352936.001727342
"858",546981.660471507
"859",353967.298574944
"860",658887.255010747
"861",397457.456974078
"862",199430.720986604
"863",460134.20391469
"864",480457.167161895
"865",500839.641982229
"866",946186.63391469
"867",484244.45866679
"868",385367.843916029
"869",523628.342223864
"870",419131.295918367
"871",395878.712210505
"872",430136.027840155
"873",372695.571429465
"874",548536.399830541
"875",415196.470591474
"876",771624.693865803
"877",278498.344107908
"878",701080.605468062
"879",634644.207555285
"880",1231617.95462038
"881",1171743.80496977
"882",376175.808131201
"883",436822.855409703
"884",829659.840229845
"885",427736.92055203
"886",416640.824014068
"887",300522.205626112
"888",608135.295935519
"889",422985.921814189
"890",518780.767972593
"891",442201.696596319
"892",451407.300998424
"893",347943.755240138
"894",542550.626528726
"895",481614.767515159
"896",504658.242955252
"897",424184.60130977
"898",349322.759114157
"899",401982.469882175
"900",367835.778718584
"901",478549.725819114
"902",609683.307734808
"903",273351.374324346
"904",331615.42586146
"905",698675.911483829
"906",327124.454285899
"907",421110.717342367
"908",506673.572228054
"909",983321.744668573
"910",338579.044617993
"911",465622.320481801
"912",463708.887476844
"913",466064.065391944
"914",425356.390155304
"915",223857.061362888
"916",414597.690598437
"917",649026.101472832
"918",558496.038981684
"919",952598.128432531
"920",671247.19760175
"921",456127.307098111
"922",699437.759921481
"923",703824.892784409
"924",1246828.76527425
"925",512372.379975166
"926",280521.188297493
"927",402745.013393983
"928",700080.833570122
"929",284399.592202512
"930",325628.222356653
"931",1264044.55677545
"932",203817.990266781
"933",844323.659064251
"934",409016.708664249
"935",518144.400161065
"936",500578.082485956
"937",274074.205490832
"938",396257.190238747
"939",290959.932958378
"940",386187.484708791
"941",517960.945821128
"942",523226.535620191
"943",523093.226860687
"944",431276.907469256
"945",347537.386147885
"946",788192.319795537
"947",158078.686310203
"948",256792.943491962
"949",344409.349529451
"950",714776.622666886
"951",510158.009038481
"952",664093.505739385
"953",305608.975035039
"954",436106.873532324
"955",763817.471582831
"956",255827.173565932
"957",538358.811738901
"958",282227.679726183
"959",656371.519783152
"960",701059.608379206
"961",623333.535971926
"962",855503.555553384
"963",319203.00035837
"964",394283.501797732
"965",418326.538095209
"966",635125.918785362
"967",593146.015776729
"968",592059.957061178
"969",563518.797132068
"970",512894.243009425
"971",656159.701920742
"972",432967.066918241
"973",325442.603499711
"974",740030.332060584
"975",690960.191413667
"976",539047.214979029
"977",824797.799780773
"978",517755.153813203
"979",540813.053393353
"980",500321.600217982
"981",847685.036487203
"982",583123.269152713
"983",494693.771696363
"984",400998.141034038
"985",352760.609250427
"986",330443.067869419
"987",350508.652759022
"988",344819.720275603
"989",370968.000631831
"990",502835.318737665
"991",324870.239342038
"992",931817.447184435
"993",1517037.4467681
"994",376667.999361454
"995",323794.785385301
"996",478533.798656461
"997",636144.070281959
"998",741655.399047297
"999",594396.813739125
"1000",599008.56302459
"1001",669975.288943982
"1002",362128.521654542
"1003",448923.843560621
"1004",1191553.93469912
"1005",290956.288056394
"1006",674700.611664229
"1007",707289.422013966
"1008",863406.921467341
"1009",905625.039665785
"1010",647880.796755274
"1011",675251.753185196
"1012",121706.325255371
"1013",890691.433582086
"1014",492229.186261484
"1015",550551.931161935
"1016",524955.4350157
"1017",187272.68759994
"1018",240082.561922568
"1019",277000.664156081
"1020",421383.464879457
"1021",426024.808042138
"1022",653179.23113805
"1023",852723.743952695
"1024",531584.771141265
"1025",399602.848786949
"1026",204705.826954953
"1027",556263.44764423
"1028",209146.692567794
"1029",500553.841775227
"1030",328282.085651613
"1031",472046.649297701
"1032",487762.126366193
"1033",360476.277752511
"1034",842660.750193001
"1035",505083.115936524
"1036",633970.198858241
"1037",693111.528516509
"1038",629931.157091773
"1039",321445.269975153
"1040",489625.735703215
"1041",727639.260408905
"1042",591956.160648094
"1043",111863.543978307
"1044",565141.629628291
"1045",384291.738599777
"1046",614881.096109239
"1047",602335.207579912
"1048",281835.600441293
"1049",276335.3568444
"1050",706086.706516231
"1051",562956.383737866
"1052",462463.348950376
"1053",482737.249647643
"1054",636098.627747716
"1055",294458.806878114
"1056",646151.602664702
"1057",725699.742514256
"1058",635188.800722799
"1059",659459.061975811
"1060",708515.04284246
"1061",601647.462393134
"1062",1208125.63608341
"1063",511723.857754358
"1064",303353.762333529
"1065",578577.518950791
"1066",428607.747380885
"1067",346871.306285088
"1068",604573.493981077
"1069",502401.829130735
"1070",548324.573023953
"1071",819835.902829671
"1072",360297.684567779
"1073",402761.915072834
"1074",348571.132718562
"1075",453776.176189374
"1076",657207.508097289
"1077",383809.210862103
"1078",831418.513744831
"1079",412470.918577117
"1080",257366.918939458
"1081",576092.898158772
"1082",432340.886166386
"1083",391011.283721438
"1084",558692.141094042
"1085",426369.256964604
"1086",421921.418942113
"1087",582562.437296861
"1088",502950.463350994
"1089",302811.444742276
"1090",445767.929146182
"1091",385552.166647096
"1092",462992.161509453
"1093",408792.006488027
"1094",575214.850923709
"1095",681491.382315487
"1096",586422.733560761
"1097",370881.313555313
"1098",261043.59871831
"1099",648221.304517687
"1100",243656.089517094
"1101",657340.907522752
"1102",350334.642378263
"1103",444675.413221926
"1104",569387.061361561
"1105",1354259.9892138
"1106",1130221.70620886
"1107",757439.356568624
"1108",438357.031903917
"1109",190760.761696696
"1110",787897.446707599
"1111",484792.614780986
"1112",512445.207155607
"1113",615402.27991564
"1114",779140.9605422
"1115",141524.201715421
"1116",661414.939262462
"1117",563858.053741531
"1118",435808.544888628
"1119",558871.816317091
"1120",729636.416895382
"1121",1734842.90988311
"1122",546764.800870358
"1123",395336.923155869
"1124",636356.090389955
"1125",462667.779014053
"1126",674354.437088002
"1127",319719.842485644
"1128",451380.079197586
"1129",526868.644407135
"1130",589842.335961953
"1131",707438.238012077
"1132",519418.106815569
"1133",398697.008863092
"1134",393549.679152888
"1135",515089.555402147
"1136",285656.827058351
"1137",571885.751082213
"1138",683439.957790466
"1139",489886.476894961
"1140",474526.488597445
"1141",286410.65770065
"1142",572112.236515159
"1143",383556.42569069
"1144",343042.062573127
"1145",591619.023924975
"1146",861297.108654111
"1147",372259.337647978
"1148",402698.775968177
"1149",498659.737226236
"1150",585560.188427036
"1151",1904818.09707138
"1152",381631.264902957
"1153",438688.258336926
"1154",560543.2992393
"1155",308851.818459117
"1156",359506.769526647
"1157",628629.366890357
"1158",242949.958192434
"1159",732452.151417842
"1160",405737.384815332
"1161",548207.419824177
"1162",376553.074661433
"1163",695770.049957861
"1164",360335.976968559
"1165",240446.275738993
"1166",584204.619140509
"1167",335824.356825923
"1168",268386.615849898
"1169",277111.11413811
"1170",488320.757863685
"1171",704212.440663847
"1172",811725.827553314
"1173",445357.231835451
"1174",769744.735211153
"1175",444749.79174073
"1176",190511.963258001
"1177",1321887.57286496
"1178",408815.798585779
"1179",237506.492339658
"1180",380644.92252367
"1181",563920.151548931
"1182",555647.846746895
"1183",406087.509148605
"1184",253793.434058918
"1185",778309.48381877
"1186",726617.470463529
"1187",414979.473240387
"1188",333699.053597411
"1189",624701.733028575
"1190",229935.132548141
"1191",367669.3077067
"1192",516920.486454567
"1193",455742.860231692
"1194",644644.480261649
"1195",846538.717622673
"1196",445164.348815348
"1197",460118.050984726
"1198",645830.207310647
"1199",350201.702870951
"1200",543925.416939322
"1201",368588.76363327
"1202",671877.541704756
"1203",314045.827220905
"1204",166314.432353713
"1205",486821.537453874
"1206",410119.281560111
"1207",851018.684261447
"1208",265641.765775234
"1209",730384.408192471
"1210",234110.565526947
"1211",1066280.50470621
"1212",372166.480389573
"1213",455931.446334952
"1214",257239.213869688
"1215",465135.863968599
"1216",434834.223759702
"1217",410796.870392022
"1218",288791.258094112
"1219",513854.639198675
"1220",898221.589147304
"1221",671616.282327366
"1222",467108.060096775
"1223",535089.749719964
"1224",548506.397060039
"1225",362132.55958479
"1226",425992.811630335
"1227",315587.917221371
"1228",436514.479566792
"1229",457841.301871549
"1230",866827.18775791
"1231",383055.039932007
"1232",565120.772240856
"1233",468645.297658321
"1234",387775.745447299
"1235",256960.348132664
"1236",364339.512796966
"1237",897740.866696364
"1238",813677.839013301
"1239",455640.780904809
"1240",989295.476779668
"1241",982778.295556738
"1242",285062.855670167
"1243",962224.210700661
"1244",215925.12988263
"1245",367795.013669891
"1246",357597.641553287
"1247",269138.884375549
"1248",220866.235755582
"1249",270125.318750941
"1250",418603.666810978
"1251",430276.54813176
"1252",601670.326469389
"1253",441052.644770171
"1254",387621.210658883
"1255",411725.081592396
"1256",408703.344463519
"1257",513258.065140495
"1258",458976.381147703
"1259",851324.122696112
"1260",474753.28578157
"1261",627386.772385911
"1262",460807.572947738
"1263",193067.110543401
"1264",743830.993002061
"1265",772200.041001626
"1266",2215890.86488092
"1267",2010275.75199256
"1268",308282.769235784
"1269",224410.223913377
"1270",612605.725162963
"1271",961018.235070172
"1272",380084.854661466
"1273",359005.431082152
"1274",930435.523842049
"1275",580577.744672828
"1276",513895.732211218
"1277",401516.352641879
"1278",468646.682948149
"1279",324952.691008844
"1280",457683.45405043
"1281",534846.438490044
"1282",495812.188906612
"1283",216609.172616098
"1284",847233.882854672
"1285",762300.034119202
"1286",401206.112313199
"1287",482206.903007398
"1288",642208.951822965
"1289",688963.991168659
"1290",468010.791077204
"1291",620503.427093815
"1292",530499.332950876
"1293",539960.30199287
"1294",523425.799031251
"1295",723913.286267347
"1296",489996.586471989
"1297",804622.503443773
"1298",183974.577591422
"1299",378680.49552322
"1300",485819.814563318
"1301",443718.24608491
"1302",556672.819195661
"1303",636236.079532186
"1304",614715.386268106
"1305",630259.786202769
"1306",595313.012310689
"1307",309050.816048735
"1308",613908.051784536
"1309",263954.414393568
"1310",451357.856633309
"1311",756340.893251683
"1312",321015.046128923
"1313",355151.313567429
"1314",748938.740232446
"1315",355255.224500765
"1316",321465.009471757
"1317",616345.226130306
"1318",487785.943459786
"1319",424255.108963726
"1320",910038.193729467
"1321",612912.529056617
"1322",566100.785475787
"1323",453731.837772368
"1324",998849.956336729
"1325",533292.41464297
"1326",697885.966752981
"1327",243597.292054645
"1328",421054.625926555
"1329",828200.264754552
"1330",655844.31517924
"1331",1287164.00798752
"1332",472923.951175347
"1333",435154.398629494
"1334",384404.769677728
"1335",620413.686029253
"1336",465237.357018779
"1337",672735.415540557
"1338",335092.063276991
"1339",525751.330344177
"1340",594176.583030819
"1341",404489.73278588
"1342",715649.000120245
"1343",424359.637254389
"1344",493704.578399692
"1345",1046359.10888643
"1346",331759.532959403
"1347",442463.821826767
"1348",560929.907677707
"1349",393017.832008406
"1350",414964.326675526
"1351",564449.629673238
"1352",460719.558257848
"1353",810242.493859376
"1354",548671.947955934
"1355",316425.249346017
"1356",748236.758349664
"1357",649261.340171637
