"","s1"
"111",1765608.53606241
"112",190838.294092376
"113",273074.853627261
"114",327655.232735436
"115",2684112.91310892
"116",377431.3783354
"117",1503031.74363024
"118",133904.07588534
"119",399406.192612087
"120",654827.168061945
"121",254128.280078158
"122",240151.946474123
"123",261088.031129042
"124",813770.452492786
"125",259702.648663431
"126",383501.410786947
"127",825932.187421221
"128",1103433.31245657
"129",434640.620758341
"130",603052.987404356
"131",507168.481206904
"132",587439.211368912
"133",356948.494096089
"134",292929.366334587
"135",699302.049960505
"136",434451.033806282
"137",1070435.06930194
"138",246077.40965706
"139",473374.327664612
"140",271285.828682068
"141",527590.268858494
"142",941950.324047896
"143",475047.107488921
"144",362406.771606723
"145",714103.426152467
"146",699732.116051354
"147",229006.031314228
"148",322303.002560311
"149",581637.605802108
"150",245249.089448148
"151",227413.914318748
"152",309230.688291943
"153",255453.028611693
"154",1172885.4105496
"155",545354.38159437
"156",385340.623210495
"157",532207.799589274
"158",484518.885775337
"159",610197.026998762
"160",870795.432078595
"161",1309025.30335011
"162",797607.147537447
"163",336591.029839862
"164",1147326.59602188
"165",424428.564206376
"166",551849.706631351
"167",275950.060120404
"168",471253.60228635
"169",246538.688973755
"170",187706.920597976
"171",433084.467825865
"172",672475.714866391
"173",317323.769517991
"174",317742.110775515
"175",334514.818378291
"176",276405.25474051
"177",404683.088134967
"178",286972.632462568
"179",430766.4246156
"180",171611.715203968
"181",579765.226460238
"182",239892.242124065
"183",1004668.53951675
"184",794907.386395713
"185",861787.09008581
"186",1225497.13671749
"187",287726.94979452
"188",474618.944445043
"189",221096.378623553
"190",458395.396474006
"191",189740.640622093
"192",565428.15008068
"193",254359.612780305
"194",291221.491748524
"195",271620.775178254
"196",379821.618643094
"197",195285.813333095
"198",250031.815381391
"199",430772.284045005
"200",184218.695917112
"201",368589.542785692
"202",224624.717163327
"203",144403.898941432
"204",251790.883164541
"205",574327.0370285
"206",284314.713132992
"207",347504.104369774
"208",209259.443063275
"209",542211.766627045
"210",256059.440709093
"211",134062.682380373
"212",582352.491354793
"213",450008.334886309
"214",585915.037035524
"215",832261.920754719
"216",266341.062191392
"217",726712.783854095
"218",240126.462392681
"219",280011.955095289
"220",382490.967111084
"221",238004.186631397
"222",643399.703894307
"223",228317.646879005
"224",158476.546003379
"225",338192.290662829
"226",141158.027672051
"227",937486.098112395
"228",576249.751562882
"229",477918.717934601
"230",776552.187422549
"231",338417.141642758
"232",319954.536106739
"233",395934.33105357
"234",452713.979784787
"235",162855.155450873
"236",489499.728587669
"237",498994.540281648
"238",481731.922407068
"239",430843.750010154
"240",921299.118251415
"241",356039.019271656
"242",445646.861576028
"243",534974.761072789
"244",384516.492861352
"245",747074.899950004
"246",650654.393156042
"247",304766.873835995
"248",231098.935883994
"249",412222.581742696
"250",873104.079955148
"251",663198.389956972
"252",430055.56314995
"253",418789.948644065
"254",353375.556569283
"255",218612.154866253
"256",391394.763681634
"257",187400.258766605
"258",555041.408016568
"259",458255.304231031
"260",368939.308926648
"261",1045655.11391118
"262",593865.014962662
"263",313064.65428854
"264",556596.253453592
"265",627001.406208983
"266",523001.263291582
"267",500365.057431609
"268",574237.356623823
"269",424300.785677293
"270",508247.867477561
"271",775639.652156517
"272",351838.82579359
"273",144003.060691625
"274",990215.610554246
"275",673210.809643936
"276",479556.813306887
"277",441927.726905579
"278",243227.444510424
"279",654748.756066041
"280",338364.854088385
"281",987906.361715403
"282",281958.401502701
"283",691522.900736546
"284",282308.407266064
"285",647109.647947488
"286",589422.117582374
"287",562762.612470112
"288",1455910.36491686
"289",283059.29911437
"290",583120.536426144
"291",241175.295101835
"292",319223.001507878
"293",478910.337578107
"294",1353203.67850599
"295",688988.179846356
"296",331205.356663043
"297",740805.610556725
"298",180368.766184769
"299",629633.185883333
"300",1032534.04043846
"301",315554.801482934
"302",384061.292657241
"303",786729.776981109
"304",790661.194502503
"305",475296.382237171
"306",1224615.29123567
"307",462328.402086274
"308",333713.755700291
"309",456566.590836512
"310",528917.20142314
"311",439325.048525385
"312",758925.144499923
"313",140667.990162145
"314",555923.240457807
"315",874050.044247274
"316",1485137.31998847
"317",487895.161344043
"318",276136.225087055
"319",1110312.97001015
"320",475548.648147613
"321",775123.143189432
"322",531964.587844027
"323",274472.547677354
"324",258860.144317282
"325",569871.280111003
"326",303558.010327343
"327",528806.659315469
"328",474636.285167354
"329",281898.741709889
"330",992300.936476451
"331",464525.024972097
"332",488476.135399227
"333",1201291.45788259
"334",392388.392291926
"335",409356.664811968
"336",248843.926684863
"337",820927.894536625
"338",601801.99362302
"339",368892.659994959
"340",603655.028945176
"341",225471.882502078
"342",359159.517493521
"343",277053.455745853
"344",233975.751479073
"345",271449.749294004
"346",334308.068260759
"347",218631.780217377
"348",340663.83377294
"349",472855.888760336
"350",460863.116975037
"351",305983.164786132
"352",394512.966589409
"353",333669.138022154
"354",556445.307996085
"355",348917.964109862
"356",501785.278342044
"357",455741.058907012
"358",333544.678943307
"359",303415.398880068
"360",317584.439404699
"361",491983.925091417
"362",1012321.9629651
"363",1487810.89878987
"364",409740.855494601
"365",145172.105315973
"366",837454.936339907
"367",365190.731833386
"368",331146.75114177
"369",660884.37455714
"370",555309.217638491
"371",319150.232606666
"372",419019.514879204
"373",537453.182220715
"374",667226.900081203
"375",427773.475648468
"376",1602131.3436883
"377",161099.921944859
"378",629460.597987246
"379",509603.704312973
"380",458158.598048446
"381",599743.417249808
"382",777360.718173094
"383",349295.367508223
"384",367216.792768997
"385",486624.973831275
"386",532541.492294093
"387",613933.20952315
"388",1000232.33381926
"389",298137.221681752
"390",810020.407790995
"391",1446078.91080662
"392",653660.666202231
"393",751696.092244457
"394",1071101.41088299
"395",579577.136838403
"396",360453.040541576
"397",171035.430903901
"398",423985.423470818
"399",827496.272201948
"400",421775.519308221
"401",909895.146429445
"402",140420.144027713
"403",597506.304063912
"404",135762.137644728
"405",224681.388636963
"406",878718.964289905
"407",179416.400885894
"408",889849.186454081
"409",603361.766220585
"410",339674.751544828
"411",332968.900234125
"412",654830.486090557
"413",322718.641376651
"414",156528.746621862
"415",1145587.66199347
"416",371364.645718323
"417",306377.50199389
"418",240779.358568998
"419",292844.80538013
"420",141925.898949604
"421",435633.387942399
"422",996353.166488049
"423",259739.899706104
"424",941628.255752094
"425",682739.882610537
"426",491444.409752394
"427",1034460.04162803
"428",1385133.37154384
"429",1112099.05699354
"430",685949.28375026
"431",836650.552815968
"432",341984.805005289
"433",668275.771885462
"434",591385.922511549
"435",259017.664885854
"436",705847.001298183
"437",396648.99144318
"438",1039096.00316703
"439",522051.429084199
"440",189358.57763195
"441",543185.888505107
"442",276564.505694417
"443",802495.951968667
"444",1263043.13957865
"445",205935.856311981
"446",350402.712193748
"447",292639.673906276
"448",415066.954768337
"449",265025.537556698
"450",666019.511218059
"451",855804.746263028
"452",268973.228216792
"453",455946.873055735
"454",446836.643308017
"455",511061.53181486
"456",529019.461688066
"457",187608.45155205
"458",659876.433270762
"459",925334.287014218
"460",197671.516174814
"461",1136741.13869233
"462",279269.230015846
"463",1243020.36317446
"464",653016.942008674
"465",469583.180116203
"466",590215.673511306
"467",403183.037849683
"468",316969.752258703
"469",163332.277078277
"470",807159.421136156
"471",777005.49102261
"472",243699.98161738
"473",239429.995288237
"474",914638.010334683
"475",361356.98449082
"476",464705.377937015
"477",376386.899178658
"478",471814.38328841
"479",301445.86818622
"480",456872.094662411
"481",290296.966960043
"482",284275.950674502
"483",636449.693452832
"484",773371.271189633
"485",440553.595617164
"486",598217.177276561
"487",511974.926790352
"488",1212151.17388727
"489",258011.305949184
"490",244103.09485442
"491",395255.934700677
"492",490875.875760062
"493",113566.567151183
"494",321233.599476965
"495",1436060.34160891
"496",295757.109658728
"497",319590.83699176
"498",1352833.666623
"499",801338.659021028
"500",407073.94021273
"501",161596.686793406
"502",269990.866039354
"503",318203.90375026
"504",475032.774387945
"505",300260.075671716
"506",211403.133887436
"507",120264.355930708
"508",523450.88977501
"509",939470.147624119
"510",639351.281062763
"511",393457.095645883
"512",217697.091311504
"513",603019.138828617
"514",760211.695170887
"515",1112032.65855166
"516",1314560.93334801
"517",1340701.10140353
"518",276512.159080291
"519",131575.292955616
"520",386561.909491021
"521",571840.954873178
"522",370751.446789253
"523",560972.747612368
"524",570193.150578919
"525",500613.439688557
"526",233898.007270623
"527",509444.129234884
"528",267942.449462379
"529",1097696.55716929
"530",562300.332265639
"531",410930.510099702
"532",1147543.67351703
"533",871650.722387074
"534",835864.976734688
"535",676749.538430078
"536",474138.15072059
"537",939459.056427393
"538",581488.469871998
"539",319574.711801714
"540",459608.604258612
"541",577229.174287399
"542",309947.978319116
"543",419544.786259253
"544",698629.813751846
"545",1058279.81187637
"546",295491.303924465
"547",414290.490857805
"548",238156.081153755
"549",826915.340326713
"550",581564.834387185
"551",176336.47822036
"552",578149.340628278
"553",683927.550291715
"554",772850.392382133
"555",602788.577440684
"556",273192.852088634
"557",244962.625801801
"558",546272.148728651
"559",166345.90696849
"560",807602.568242191
"561",548610.860110384
"562",441636.367222838
"563",304459.916181424
"564",915511.709557879
"565",180679.357807317
"566",429560.884107374
"567",666660.894035039
"568",485709.14519295
"569",1169811.79874872
"570",333643.072705366
"571",417375.78859295
"572",623483.776261622
"573",259841.285169795
"574",473494.651887328
"575",270237.888242213
"576",155321.017572481
"577",553184.47278732
"578",328492.192736732
"579",974728.690092523
"580",336088.789992055
"581",675092.851178641
"582",310056.994288726
"583",657655.395769139
"584",532469.591269608
"585",537202.405186526
"586",430407.008455925
"587",298487.744224336
"588",978172.976584664
"589",288273.064806998
"590",252668.061298632
"591",57947.5722878184
"592",167268.285285352
"593",508697.077563443
"594",461043.791078829
"595",348152.03630577
"596",1393440.73257121
"597",408515.331891601
"598",621770.709702983
"599",568413.477626158
"600",843034.184484634
"601",685962.079208367
"602",695408.496304809
"603",568524.13458009
"604",274414.534802004
"605",414690.072544209
"606",747520.250641864
"607",124099.448048464
"608",460964.406569438
"609",338901.55051318
"610",485523.08094084
"611",1816823.45253243
"612",557587.321439443
"613",609290.913200765
"614",262382.258906316
"615",407874.661313787
"616",228922.778169747
"617",1049677.26023741
"618",177328.550658601
"619",391952.206179456
"620",550540.694114187
"621",855954.676653644
"622",280683.672534701
"623",513315.681472291
"624",236894.235717753
"625",432365.882871028
"626",712568.39926955
"627",343675.308444515
"628",1038949.98714696
"629",503584.124992304
"630",471483.595450723
"631",483801.942867299
"632",260608.064114781
"633",499861.445598956
"634",127018.536660988
"635",506910.149029691
"636",561605.046089068
"637",481727.549295374
"638",460236.922904682
"639",126533.525770818
"640",455522.120533308
"641",249203.077054626
"642",487959.569668486
"643",447949.391429442
"644",427471.13606705
"645",362659.918923784
"646",1094637.6949265
"647",379142.667110742
"648",493443.633324954
"649",650295.846920885
"650",792895.396710397
"651",229785.293937727
"652",1114654.46629092
"653",635185.2825162
"654",143054.169370837
"655",991883.585713843
"656",238636.383618513
"657",176736.621593854
"658",423530.360469035
"659",355523.985473141
"660",407497.002452408
"661",376658.647936741
"662",448169.151611289
"663",706555.096702997
"664",296780.528207236
"665",173856.450926806
"666",71151.5968608068
"667",391357.44368375
"668",639934.721737626
"669",489392.3159917
"670",485471.147020077
"671",538270.091770621
"672",486468.964819392
"673",1394832.39454202
"674",482575.264303586
"675",402338.102289489
"676",726987.48665258
"677",1236428.99486583
"678",134396.742865423
"679",453085.548643689
"680",468288.417852741
"681",256728.747640305
"682",174529.749433522
"683",1114988.79603617
"684",510109.120130478
"685",401524.84351933
"686",752222.514742008
"687",413232.813839187
"688",268798.762558637
"689",678607.740470046
"690",379096.605791546
"691",414826.906358018
"692",1260801.61409427
"693",655505.238444807
"694",785798.804482958
"695",639022.879342106
"696",809426.415861426
"697",487085.052983823
"698",523271.452189497
"699",287670.229892422
"700",1523483.03198835
"701",646794.796193681
"702",1528070.54124771
"703",517253.615351464
"704",267088.016855866
"705",470207.163499572
"706",500293.823691502
"707",554608.32574742
"708",848647.974036791
"709",162518.355276713
"710",497804.030934785
"711",780591.54549751
"712",869442.343449761
"713",641700.700464766
"714",404829.41503465
"715",527436.548625511
"716",626246.59936862
"717",206725.290027026
"718",358248.926714693
"719",308324.565813156
"720",491169.038921514
"721",971615.642305646
"722",735231.742952202
"723",673061.450891727
"724",506744.689528357
"725",862332.67436828
"726",365877.878315629
"727",431995.198840687
"728",145910.565876862
"729",1380251.2603541
"730",489870.213636808
"731",500970.947749041
"732",476615.846566546
"733",799903.878306362
"734",1400147.7434871
"735",664591.964926376
"736",522796.453418718
"737",747533.486919061
"738",233968.50094472
"739",548674.425182833
"740",302242.339669539
"741",819932.186994315
"742",909418.266652461
"743",516710.359490654
"744",535347.86387197
"745",390214.58706075
"746",566431.493267142
"747",243568.162299879
"748",142116.50546127
"749",536322.333933002
"750",521582.678781272
"751",378217.831088536
"752",1746776.01258062
"753",969476.189429638
"754",408954.609742555
"755",871227.611994674
"756",260957.323147476
"757",607010.14699321
"758",710869.163482798
"759",458912.315019948
"760",483636.366493661
"761",508406.217582909
"762",233622.833419983
"763",439862.380955481
"764",100488.115384168
"765",302683.060476979
"766",314554.577847173
"767",270573.912473404
"768",710618.544563621
"769",318740.346745107
"770",1167168.9399753
"771",622227.093446882
"772",1123923.1124266
"773",1046028.15179316
"774",396116.899342605
"775",246060.717293803
"776",471681.355629053
"777",652199.159444037
"778",1007701.76414293
"779",551583.871017841
"780",292547.146836712
"781",461862.149968562
"782",514878.683545746
"783",391611.060910042
"784",182632.811293103
"785",160649.579653748
"786",389683.855996718
"787",444529.931185473
"788",515017.79024054
"789",289432.382164846
"790",738150.739664493
"791",379341.863406593
"792",747180.978416021
"793",1218820.79539875
"794",459366.253694361
"795",711301.217444534
"796",552476.698081722
"797",395226.565103083
"798",470919.060996468
"799",175432.247310804
"800",837748.574908841
"801",223939.904422131
"802",868311.95651949
"803",493064.828677912
"804",606581.121294436
"805",761754.472022633
"806",723218.112163937
"807",905128.918165835
"808",672547.697309022
"809",501451.826508322
"810",367208.786562897
"811",640701.350997809
"812",449769.989525656
"813",754014.039527328
"814",495358.994338817
"815",249220.514221626
"816",379213.007516663
"817",372948.739958069
"818",267332.6238422
"819",238945.561210841
"820",938157.791694702
"821",312082.753003939
"822",740870.804318534
"823",1001492.04029751
"824",585232.131055389
"825",734303.474976329
"826",422797.342036609
"827",392691.376570994
"828",506861.164020733
"829",628979.336573177
"830",284640.989794062
"831",655474.832021984
"832",157292.030174385
"833",297612.950871714
"834",256434.794238156
"835",778587.651278653
"836",473367.828163159
"837",417639.009985281
"838",797655.122801115
"839",480630.704044592
"840",624526.676894838
"841",457508.144722355
"842",1170856.3002214
"843",2155008.44871208
"844",236557.067614119
"845",747697.034871349
"846",790226.485795609
"847",654608.782306564
"848",350688.138821848
"849",1724395.04686032
"850",269693.026223566
"851",82292.1948920193
"852",393203.574701141
"853",292812.526854127
"854",306854.814090568
"855",524206.580680797
"856",411104.384290522
"857",275482.151707459
"858",468989.714291326
"859",244927.352767162
"860",794234.839339774
"861",545602.459090745
"862",160546.203213445
"863",530593.404285417
"864",408757.108379695
"865",329957.849957178
"866",1002869.23962142
"867",396442.307979446
"868",344039.535591295
"869",803401.113450547
"870",496701.478855694
"871",559836.257703505
"872",324832.977957327
"873",255549.381128387
"874",406780.211938223
"875",456436.02006033
"876",784004.120619272
"877",387615.054018837
"878",872269.935724185
"879",673819.73146756
"880",1479813.16157059
"881",1168624.77826977
"882",373532.596430005
"883",337520.858050823
"884",838052.571336293
"885",388065.178364752
"886",268033.672512009
"887",240252.821078728
"888",579966.776473767
"889",518340.668259356
"890",363479.695349223
"891",370003.430216389
"892",310799.913960688
"893",271071.495554253
"894",421418.861602168
"895",643775.771295036
"896",698113.583014404
"897",415483.52414316
"898",341845.806780367
"899",275273.822239691
"900",404550.590403482
"901",369773.390746377
"902",642332.427547406
"903",184321.288689076
"904",242598.966640968
"905",582442.315556205
"906",210048.758555757
"907",443663.498479022
"908",374897.651288731
"909",825570.146469823
"910",312541.632925046
"911",391895.225751013
"912",599613.868795773
"913",299297.99733415
"914",292583.299863816
"915",145731.148226287
"916",360985.582466429
"917",631138.020119633
"918",474872.108513963
"919",970865.920009322
"920",685566.822557951
"921",363130.320851765
"922",435692.021691681
"923",709482.349928942
"924",1594148.62281749
"925",548565.979462991
"926",236395.515107229
"927",541407.334797309
"928",642327.489299982
"929",310307.190228244
"930",287352.505092905
"931",1558434.04710649
"932",164313.23187682
"933",877146.893050965
"934",368751.479787282
"935",435320.018143987
"936",653803.658684946
"937",207160.935152319
"938",321190.280375036
"939",222993.800417841
"940",358509.31473811
"941",640271.401539317
"942",471917.070487032
"943",617624.581201161
"944",318942.217143216
"945",272563.576884476
"946",1006325.98411209
"947",120999.94939737
"948",199169.733340553
"949",308543.363238755
"950",491346.851058268
"951",647903.937741138
"952",527960.699124201
"953",233861.548786122
"954",401081.953980582
"955",812465.997589943
"956",144836.847959826
"957",629612.407157182
"958",277743.291417955
"959",505684.63649136
"960",844258.973734761
"961",860999.254159069
"962",912100.873850205
"963",312121.889228981
"964",331587.086754487
"965",426918.281202437
"966",528785.505782247
"967",512376.658663967
"968",537302.741966513
"969",724983.406712232
"970",760029.41677359
"971",565645.00787221
"972",392644.259504428
"973",255076.594854592
"974",814630.949254354
"975",603171.108787069
"976",519928.44260767
"977",870851.208531825
"978",530181.364172472
"979",409463.517789039
"980",320528.232103038
"981",722910.859825188
"982",670623.76473321
"983",409857.294719039
"984",401457.457336817
"985",254821.651442808
"986",398564.807677715
"987",428723.459345865
"988",230408.689546991
"989",654244.379851053
"990",318573.665620281
"991",314742.09763788
"992",733930.02884863
"993",1617661.35780408
"994",297987.639618933
"995",470678.120253414
"996",467762.231894
"997",664171.973276177
"998",773247.681519552
"999",535649.090199308
"1000",647285.122594235
"1001",573234.113679582
"1002",615197.655289698
"1003",342394.925917148
"1004",1203143.01096906
"1005",342832.696509192
"1006",575731.868687529
"1007",781169.154176845
"1008",965448.294234116
"1009",809255.424974569
"1010",621437.472530775
"1011",578805.9417408
"1012",164374.416383054
"1013",907248.662671487
"1014",370047.885527255
"1015",410801.442758119
"1016",733551.648917949
"1017",154366.425724286
"1018",93082.3108958373
"1019",217056.481009851
"1020",441290.669238172
"1021",435838.162176597
"1022",637339.079438441
"1023",829268.972805858
"1024",761511.174001208
"1025",284979.812788818
"1026",173033.451698693
"1027",783617.801671144
"1028",137861.498794326
"1029",357921.353473294
"1030",477075.495685064
"1031",608908.063948134
"1032",413914.976595207
"1033",295923.231889546
"1034",745927.028422718
"1035",496159.663956551
"1036",619420.81775277
"1037",696446.915142194
"1038",413502.238369216
"1039",275861.839171447
"1040",397641.67307464
"1041",699459.723644906
"1042",560203.897551949
"1043",157300.434567583
"1044",365806.135458713
"1045",264615.941713128
"1046",678881.087621399
"1047",436613.551817106
"1048",258161.001710384
"1049",208213.836115344
"1050",825237.024798947
"1051",489703.814768452
"1052",327349.346361921
"1053",415399.641998397
"1054",479435.605841574
"1055",314181.817459724
"1056",441154.656939398
"1057",762367.827047107
"1058",484226.697749496
"1059",670240.86539713
"1060",572747.19725686
"1061",638162.70228316
"1062",1428460.80483403
"1063",528150.714357598
"1064",251003.827024167
"1065",661579.942048347
"1066",302027.433098882
"1067",341088.700810825
"1068",463844.762368256
"1069",629639.874451127
"1070",669442.329783787
"1071",1051377.22509592
"1072",252315.374162863
"1073",264036.074530702
"1074",193400.924318148
"1075",299910.093360675
"1076",832780.363835641
"1077",225683.108114226
"1078",773326.583799659
"1079",222370.644122355
"1080",206861.586949818
"1081",462298.633560324
"1082",291245.039692224
"1083",317354.347844577
"1084",466932.751121349
"1085",548305.597314297
"1086",249489.043504861
"1087",571898.458185098
"1088",657697.620086778
"1089",202229.922459513
"1090",379837.186051507
"1091",362204.231330251
"1092",277694.845528505
"1093",357350.962921511
"1094",488236.306278751
"1095",667441.782385349
"1096",561272.659611705
"1097",393582.743196438
"1098",180022.758792473
"1099",774524.800799773
"1100",197883.910964346
"1101",527166.017485336
"1102",324241.454798445
"1103",555012.033407566
"1104",488889.902524572
"1105",1754123.32896754
"1106",1306351.72387809
"1107",600107.779961828
"1108",315076.269293197
"1109",132125.466464669
"1110",973616.051427645
"1111",427951.062338964
"1112",502656.15248018
"1113",605186.982507571
"1114",818140.155100734
"1115",43108.758460021
"1116",554494.685018399
"1117",542057.712487941
"1118",307290.082028312
"1119",662232.289311178
"1120",970980.883250103
"1121",1988682.36850793
"1122",498362.014421413
"1123",311897.914563128
"1124",717972.770736383
"1125",300564.563439034
"1126",829581.301398083
"1127",241559.448502311
"1128",371617.108661134
"1129",453053.541779061
"1130",662846.083607965
"1131",620303.131575124
"1132",618275.880460292
"1133",313314.134168971
"1134",563593.462200675
"1135",569030.216883027
"1136",222355.960672804
"1137",694876.498148655
"1138",782171.268405722
"1139",428186.085170267
"1140",610463.664228658
"1141",208605.065719334
"1142",567880.641248486
"1143",295504.608360297
"1144",531002.954795965
"1145",513768.51871826
"1146",1065923.94434777
"1147",403359.692998054
"1148",132293.552965907
"1149",561915.617132246
"1150",602121.591779575
"1151",2483669.56143338
"1152",438464.17996563
"1153",402505.660311097
"1154",454781.164946633
"1155",242503.461543085
"1156",439517.850645587
"1157",538227.09593286
"1158",195927.370809798
"1159",836659.430096062
"1160",224481.207365035
"1161",397706.092542954
"1162",483744.092168099
"1163",815038.050727282
"1164",311688.813417346
"1165",178869.082719647
"1166",479758.309581136
"1167",272354.051274941
"1168",292603.166513985
"1169",221711.963500315
"1170",388759.59858327
"1171",671023.08243938
"1172",745633.252093665
"1173",301439.420539192
"1174",1088044.02278966
"1175",560226.124725076
"1176",147007.251912638
"1177",1609144.68466068
"1178",545616.049834549
"1179",249841.875531697
"1180",269105.858163386
"1181",471919.104654608
"1182",609917.704947064
"1183",317558.222763528
"1184",191567.592663324
"1185",865804.836145807
"1186",930137.413961927
"1187",305858.496501438
"1188",445788.239603561
"1189",625608.072870831
"1190",267416.942078081
"1191",321020.564736777
"1192",685327.154608959
"1193",307239.213425694
"1194",435757.064467939
"1195",920395.286874063
"1196",309420.373290681
"1197",553478.902806666
"1198",641631.758476254
"1199",209514.255865048
"1200",580248.19923387
"1201",238895.13828238
"1202",765592.592592448
"1203",431733.286424853
"1204",114763.706836738
"1205",376585.005441548
"1206",315419.147036775
"1207",927904.927373683
"1208",144198.364184512
"1209",667055.933454078
"1210",145672.137158611
"1211",1083948.68875944
"1212",258140.541344852
"1213",319504.301681178
"1214",204620.644865104
"1215",805307.782351392
"1216",316116.200572304
"1217",291134.031723715
"1218",209303.858716915
"1219",567914.797268923
"1220",1117067.41284373
"1221",690398.702352216
"1222",561816.198218295
"1223",452700.635187373
"1224",514444.811115828
"1225",323160.820517909
"1226",323080.772725904
"1227",209161.350403041
"1228",428923.700248819
"1229",413140.361058138
"1230",970653.753352621
"1231",374881.593414493
"1232",523019.746542951
"1233",494004.967658977
"1234",333075.912380179
"1235",266381.740586384
"1236",248974.272890746
"1237",965880.306438582
"1238",904082.523939484
"1239",419855.061837742
"1240",1133540.80749229
"1241",977723.385318308
"1242",197166.712686775
"1243",1246753.76838711
"1244",273810.825040756
"1245",365022.722557839
"1246",231467.418650073
"1247",246588.742004089
"1248",131043.98720402
"1249",144407.325020645
"1250",302480.278391849
"1251",408697.960234223
"1252",450650.869833689
"1253",445981.158037466
"1254",506605.339205485
"1255",423292.066508901
"1256",304910.031497581
"1257",571185.588779888
"1258",324932.383658575
"1259",958043.044101558
"1260",530921.119355853
"1261",528089.055264732
"1262",454174.077083601
"1263",140259.186099558
"1264",525618.996326049
"1265",584726.936158402
"1266",2514213.38241365
"1267",2704665.44524499
"1268",200438.310386177
"1269",168961.34808794
"1270",781295.317411618
"1271",1303972.90723508
"1272",518074.814717358
"1273",251987.588720511
"1274",1248182.11803297
"1275",564865.833452643
"1276",566319.20858523
"1277",300920.687728236
"1278",563213.679617021
"1279",258388.373984519
"1280",581543.688104155
"1281",552246.972531857
"1282",457009.625194611
"1283",196552.517120076
"1284",1064399.41195388
"1285",650057.009718245
"1286",424983.989453962
"1287",464282.176241885
"1288",580215.88433407
"1289",599170.249712757
"1290",420788.06995668
"1291",716600.980398722
"1292",391084.198216638
"1293",339822.834250071
"1294",529278.311002007
"1295",630776.144351339
"1296",370163.942207791
"1297",641379.454810828
"1298",126271.04254534
"1299",485730.426571103
"1300",362457.657763226
"1301",348367.092101539
"1302",577844.801163167
"1303",504495.771647253
"1304",641710.310901694
"1305",562711.492808811
"1306",546146.101691904
"1307",334165.550543433
"1308",585396.130014646
"1309",205302.305513099
"1310",341095.369698444
"1311",807692.586096707
"1312",243146.856240494
"1313",424118.430321116
"1314",680060.945295396
"1315",333188.060127672
"1316",307094.548482619
"1317",505745.883167732
"1318",433092.890285864
"1319",560930.356647117
"1320",1001315.10891177
"1321",436758.834696052
"1322",518706.89031285
"1323",350197.329405664
"1324",1191393.4256436
"1325",719711.615334917
"1326",809278.382575204
"1327",240794.803225913
"1328",562755.196598055
"1329",1001748.55314974
"1330",473023.60348759
"1331",1395722.24490575
"1332",473522.254262234
"1333",471704.943292269
"1334",286947.61218526
"1335",566259.648257704
"1336",345437.153219315
"1337",827066.487929576
"1338",305315.099481595
"1339",517415.677429197
"1340",489958.164182875
"1341",282646.447999936
"1342",601197.410260719
"1343",373205.444678828
"1344",618490.104104698
"1345",1121439.33865952
"1346",606155.696519782
"1347",507644.6534014
"1348",384838.107561821
"1349",345359.806149263
"1350",459429.124625507
"1351",407715.932254007
"1352",616471.356418323
