"","s1"
"646",1094862.62892966
"647",376826.378912849
"648",495674.027580598
"649",649402.629166947
"650",789109.125230812
"651",224600.497301121
"652",1108990.90683406
"653",636800.781842761
"654",164264.013371526
"655",991508.10631521
"656",231727.626733123
"657",179349.479760127
"658",422261.041171082
"659",355136.303366972
"660",402750.7046149
"661",377950.507044015
"662",444182.147887546
"663",705523.349975716
"664",298273.336732745
"665",174071.511225024
"666",74830.6564557148
"667",392941.060399572
"668",636476.834572654
"669",488836.869213975
"670",488199.12051487
"671",536269.465108897
"672",484665.590761179
"673",1392325.25581097
"674",485157.445545218
"675",408501.381477291
"676",724868.933452402
"677",1238046.83287472
"678",133058.148232785
"679",455243.31279363
"680",469362.398805511
"681",255053.297703699
"682",173555.54398393
"683",1110688.17386511
"684",510447.53655422
"685",403696.012128298
"686",751303.142566717
"687",413485.549688411
"688",275588.734077821
"689",681439.8256847
"690",381213.969035552
"691",412521.569966331
"692",1263662.15286724
"693",653783.427761579
"694",785915.525490516
"695",637485.019031345
"696",804817.863077304
"697",489961.918732309
"698",521919.365992438
"699",294505.807211393
"700",1527475.17396262
"701",648188.474603741
"702",1527231.66541181
"703",514494.561627417
"704",267874.265176726
"705",469077.895630555
"706",500502.637833647
"707",551307.618890838
"708",850740.97136063
"709",163370.918407987
"710",498301.908639692
"711",777093.517101686
"712",867003.574129667
"713",641666.153988619
"714",407589.285853362
"715",526628.772214712
"716",624165.257319344
"717",205376.33640893
"718",357029.303113793
"719",310913.908541088
"720",487164.591072388
"721",965998.319104838
"722",733640.692594292
"723",668995.185159796
"724",503959.711929763
"725",860963.299627088
"726",370460.110182998
"727",430878.793691307
"728",150929.271446726
"729",1382242.86509721
"730",488198.332774245
"731",502318.417500186
"732",476689.398205382
"733",804116.953891652
"734",1395027.43529548
"735",668756.919638648
"736",522978.239854194
"737",748331.439538164
"738",231590.067727748
"739",547768.241628317
"740",303743.795859181
"741",817632.145498524
"742",912067.399228155
"743",513569.334117319
"744",538878.518817084
"745",389166.235438968
"746",564677.058978485
"747",248311.170823035
"748",138116.272946938
"749",536561.308831845
"750",526735.689235545
"751",375726.352187718
"752",1750278.06708792
"753",966458.874320134
"754",412406.715746794
"755",872338.185559696
"756",260642.20274144
"757",606933.68104357
"758",713864.025469793
"759",454413.235233573
"760",493694.768295808
"761",508949.557948978
"762",238247.762956464
"763",437176.227097739
"764",101232.836942092
"765",299079.881016201
"766",310789.756144038
"767",269209.334889046
"768",711894.780241546
"769",324096.979905208
"770",1170643.13509213
"771",621784.049199856
"772",1129692.11742682
"773",1044878.3315675
"774",397549.288604237
"775",245940.75637671
"776",476923.661535302
"777",650922.598332047
"778",1008345.42584785
"779",554195.184869922
"780",289274.160377207
"781",468935.423660552
"782",510883.782616568
"783",394273.639104976
"784",182876.40009862
"785",174220.405185388
"786",394534.204458869
"787",443633.690075614
"788",511385.314952375
"789",288031.039041773
"790",738067.923093601
"791",377807.029279171
"792",748152.885428756
"793",1220343.83852334
"794",452458.740100809
"795",711529.651047356
"796",557151.95786792
"797",390128.761008948
"798",469026.812644758
"799",171656.163878924
"800",837065.597243149
"801",217085.387360413
"802",865475.565418518
"803",497760.938844699
"804",605997.218799596
"805",757789.067439996
"806",723210.970209192
"807",901541.694605714
"808",671489.655697622
"809",501104.686639727
"810",367707.172061591
"811",635817.009647219
"812",446979.20040611
"813",757181.769816015
"814",493551.282647241
"815",251915.479475022
"816",376878.120748552
"817",376367.20563954
"818",267895.301147788
"819",237781.457130593
"820",936774.785555952
"821",314624.493500655
"822",736786.268883506
"823",1008162.22846001
"824",588443.779539086
"825",731333.094645257
"826",419469.593921329
"827",389474.531510894
"828",506679.043716384
"829",632473.60564941
"830",292178.243611955
"831",653464.461530554
"832",161867.879889064
"833",297759.440226846
"834",249203.313481932
"835",775460.749686284
"836",472959.257391376
"837",416049.615190215
"838",795833.960747513
"839",478106.357643421
"840",627478.807067003
"841",457826.212463407
"842",1173366.21138139
"843",2156244.62476211
"844",238951.364922059
"845",749323.507087469
"846",789833.527768141
"847",652001.378384788
"848",349819.738068138
"849",1724078.72599131
"850",272195.24713387
"851",85369.7834427658
"852",397782.397726465
"853",291992.216136038
"854",302646.607663268
"855",522255.665174709
"856",406508.890319373
"857",279806.877041921
"858",469114.286096506
"859",244402.186244107
"860",788620.442015318
"861",541051.417226995
"862",168763.376120078
"863",532664.091030224
"864",411387.134056254
"865",329210.768278698
"866",1002295.12916955
"867",404530.035042941
"868",345193.323646014
"869",803046.654251477
"870",499880.620851357
"871",558804.023358351
"872",326810.157556748
"873",254570.365926071
"874",410170.766757261
"875",455989.330065111
"876",782680.195772152
"877",383733.193378808
"878",874329.82991724
"879",674057.578107634
"880",1484272.93764908
"881",1166106.11054141
"882",373549.896722506
"883",335630.328471323
"884",840392.213309583
"885",390202.616804013
"886",257348.369638121
"887",238150.091992282
"888",579470.703272089
"889",517955.936582886
"890",366420.119572935
"891",378525.547836849
"892",310169.838959225
"893",272104.28022614
"894",424640.99719817
"895",643028.424969749
"896",697910.856154821
"897",416266.582791679
"898",338883.671626857
"899",276827.545943926
"900",403944.857613107
"901",371233.786723608
"902",642337.997373396
"903",179504.02915272
"904",243678.325599338
"905",571175.001715977
"906",212068.847902049
"907",442222.581498257
"908",375179.056543065
"909",832854.230399724
"910",311715.18423291
"911",393819.784993619
"912",597667.740975143
"913",296653.781204467
"914",290018.877785973
"915",151276.517612985
"916",360186.647562512
"917",629174.138985746
"918",475845.873444601
"919",970569.761214414
"920",678857.092651683
"921",359084.058311138
"922",446779.674586848
"923",708127.93461961
"924",1594092.35995727
"925",545650.553372922
"926",234428.912194892
"927",539974.383525828
"928",640876.99535349
"929",310642.459049136
"930",284893.75525986
"931",1551233.00654877
"932",156770.982414525
"933",874156.091953883
"934",364547.811472428
"935",437092.619346196
"936",653272.058881811
"937",209241.459147681
"938",319762.599374835
"939",218999.795947488
"940",358986.764676835
"941",639339.037019566
"942",473936.054109521
"943",612691.337897924
"944",313200.304148969
"945",271552.084148049
"946",1003040.43664852
"947",117336.626859054
"948",194859.642482526
"949",311354.11454067
"950",490207.785453934
"951",646313.606371627
"952",533291.756749618
"953",239860.437379942
"954",404832.204967895
"955",810216.626231933
"956",150746.91242583
"957",629058.181844113
"958",280386.17356512
"959",506218.007750253
"960",842484.922872745
"961",860471.057812318
"962",913243.45152163
"963",305678.746468251
"964",328374.758423002
"965",426784.850621993
"966",529792.007235534
"967",517987.381467705
"968",532677.741037976
"969",723426.647786082
"970",761485.843639675
"971",565577.761947864
"972",390981.622563133
"973",258930.496489062
"974",810869.579540134
"975",606374.809516782
"976",514138.305474721
"977",872268.115993944
"978",531004.215857808
"979",412016.147383355
"980",318145.604955443
"981",719434.414239068
"982",671963.364556887
"983",410622.388400662
"984",404103.527222197
"985",254477.597914867
"986",393273.831934985
"987",428511.184457833
"988",242326.834817467
"989",654203.880399133
"990",317732.4951663
"991",312554.163587757
"992",734130.145284283
"993",1616141.64306142
"994",295044.646426721
"995",467420.119864431
"996",467102.239015011
"997",663015.306998453
"998",772001.101560038
"999",535982.931476409
"1000",643895.83032723
"1001",572527.888561222
"1002",610109.05753998
"1003",343655.626451784
"1004",1202313.74652591
"1005",339322.059143371
"1006",575942.950607987
"1007",777843.968166752
"1008",965535.114482288
"1009",808740.875684804
"1010",625168.12656736
"1011",577595.824626608
"1012",163565.439269815
"1013",907191.215948513
"1014",369720.230424004
"1015",412945.959031976
"1016",729716.892801891
"1017",155050.454794057
"1018",92084.7322798522
"1019",216912.755173385
"1020",442223.12735385
"1021",434613.70819014
"1022",638904.065677793
"1023",825791.820106311
"1024",762392.126792863
"1025",282254.546346879
"1026",179140.046206274
"1027",786067.998950399
"1028",149170.710144439
"1029",363708.289706149
"1030",476402.29866804
"1031",602088.979720833
"1032",408572.929733845
"1033",295501.368330943
"1034",749355.346358528
"1035",492011.108827955
"1036",618985.567489378
"1037",699411.639420714
"1038",412703.514900048
"1039",278254.468522215
"1040",400330.735502451
"1041",700720.172988783
"1042",561141.699436732
"1043",152903.514536872
"1044",364169.829243455
"1045",269090.225555937
"1046",677614.455039755
"1047",441171.488952467
"1048",258508.727110995
"1049",208423.565275621
"1050",824848.639804933
"1051",489156.045198085
"1052",325506.793112944
"1053",411520.035747976
"1054",479007.921357082
"1055",309565.498893766
"1056",442693.687212243
"1057",762982.977199327
"1058",484468.020459009
"1059",670768.605218329
"1060",572081.33018571
"1061",637301.534239381
"1062",1430935.42989944
"1063",528364.741234896
"1064",248785.78897343
"1065",662637.587262389
"1066",300072.939062161
"1067",335713.783642075
"1068",464364.255722956
"1069",631592.086085986
"1070",667482.515589532
"1071",1046718.5534852
"1072",251105.250118225
"1073",263871.833915892
"1074",195911.993254951
"1075",299508.155112188
"1076",834680.754987742
"1077",222018.151742346
"1078",778288.812797834
"1079",221846.568258925
"1080",205388.634091721
"1081",468405.94101217
"1082",293319.529761815
"1083",325340.171787721
"1084",473604.51521789
"1085",543512.013190205
"1086",251778.932563105
"1087",566055.775943208
"1088",655858.526266181
"1089",199520.194328255
"1090",381004.193219062
"1091",364169.937718939
"1092",270968.313262242
"1093",358606.481362644
"1094",490581.601005668
"1095",661876.944369285
"1096",563566.395112308
"1097",393390.309844026
"1098",186396.90234753
"1099",777363.442554601
"1100",197835.228911435
"1101",524571.754888108
"1102",325225.516741084
"1103",557554.331246196
"1104",488777.080674448
"1105",1750773.3865884
"1106",1307528.80667275
"1107",603568.41898028
"1108",312394.498783358
"1109",132803.171088476
"1110",973664.430582481
"1111",425633.276691812
"1112",503897.977142534
"1113",608513.618630011
"1114",825312.600529726
"1115",48096.6785918191
"1116",555691.895050316
"1117",537480.440398639
"1118",311178.751304571
"1119",660012.801741589
"1120",972838.283781323
"1121",1988188.14860367
"1122",497444.912734192
"1123",318162.114648332
"1124",717740.118783987
"1125",305411.853909775
"1126",830322.559639904
"1127",242948.895281543
"1128",371776.475117169
"1129",452606.987365991
"1130",659728.864337258
"1131",616730.436722078
"1132",616019.138214425
"1133",315384.997107223
"1134",562735.111983427
"1135",566874.804239116
"1136",223092.877118733
"1137",692278.524241977
"1138",779189.948183618
"1139",422351.264338748
"1140",609094.449330031
"1141",210976.36539282
"1142",572907.234717897
"1143",296492.462745631
"1144",529876.617613016
"1145",509711.248852952
"1146",1063502.53176286
"1147",399521.180601879
"1148",176033.596426327
"1149",558586.481180424
"1150",604130.935973263
"1151",2479644.63562238
"1152",437466.001198403
"1153",405744.712510236
"1154",453686.750051682
"1155",245321.535241797
"1156",441061.171639992
"1157",533013.590409168
"1158",197827.355023415
"1159",835945.894518271
"1160",223529.908928349
"1161",395342.992755942
"1162",482956.637405001
"1163",809513.692787637
"1164",311285.544157562
"1165",179638.4333166
"1166",482750.18337213
"1167",272994.478617961
"1168",281133.501259528
"1169",223971.367003612
"1170",389917.73342838
"1171",667048.093914011
"1172",743696.164421602
"1173",301015.331465028
"1174",1087256.05306925
"1175",560822.102794749
"1176",138368.932067604
"1177",1608986.39942876
"1178",545570.885679709
"1179",251490.929589435
"1180",271328.619798877
"1181",472462.718683019
"1182",608730.045395879
"1183",319440.464855568
"1184",189937.754859712
"1185",874261.952671794
"1186",929729.05262618
"1187",307972.316854081
"1188",445513.141691593
"1189",622694.08864028
"1190",264832.572937178
"1191",321223.164346817
"1192",686177.776466319
"1193",307756.793406547
"1194",435566.727824964
"1195",919923.907914067
"1196",312188.932518673
"1197",551901.030139041
"1198",650719.514174579
"1199",213164.764138441
"1200",580557.764855607
"1201",241021.327980634
"1202",763913.270308997
"1203",428171.561373964
"1204",112351.472554213
"1205",376162.693255299
"1206",315517.830624423
"1207",929068.843794407
"1208",149599.498211474
"1209",665878.991940782
"1210",144485.248257907
"1211",1085175.16444364
"1212",260187.172990258
"1213",319449.4770583
"1214",209371.226629243
"1215",802711.339819786
"1216",321715.614475452
"1217",293482.745815001
"1218",207461.317759877
"1219",566036.963345357
"1220",1111139.97874992
"1221",690281.451605398
"1222",564861.514797495
"1223",450352.952703664
"1224",516084.038927931
"1225",325090.881931271
"1226",328144.851411773
"1227",208274.033590612
"1228",429474.248541133
"1229",416835.487358138
"1230",970367.965680589
"1231",378052.653841302
"1232",528093.687377155
"1233",488962.985728466
"1234",329016.545545942
"1235",263481.398255366
"1236",251608.987181681
"1237",966419.415995837
"1238",906035.802318682
"1239",423082.417095684
"1240",1136825.68198516
"1241",977182.981805936
"1242",195459.188367071
"1243",1239576.10967706
"1244",268547.029083206
"1245",362410.109410515
"1246",234209.258524724
"1247",251575.459857271
"1248",133874.651286732
"1249",143758.604562999
"1250",302279.933532916
"1251",408213.832410717
"1252",449996.030863728
"1253",445737.549678629
"1254",505625.68798507
"1255",423071.385774925
"1256",305532.093019228
"1257",573576.686761616
"1258",325269.45107834
"1259",957629.020595548
"1260",528286.24266957
"1261",528023.160293338
"1262",449917.716798777
"1263",138177.451233067
"1264",523474.827958327
"1265",583311.553577127
"1266",2516395.52226614
"1267",2702605.00848418
"1268",204940.120483914
"1269",171030.641971719
"1270",782870.92184776
"1271",1300937.13988531
"1272",515554.621992282
"1273",254914.045041122
"1274",1248518.3539515
"1275",566627.226073489
"1276",567756.461309585
"1277",300975.613645417
"1278",563855.547123217
"1279",261780.621338384
"1280",581505.528474197
"1281",552893.126137976
"1282",455192.348686802
"1283",199147.962960605
"1284",1059128.92527392
"1285",646508.007704487
"1286",424776.890907
"1287",467076.660463481
"1288",581840.851115987
"1289",595448.226906852
"1290",424411.804153002
"1291",716506.600851043
"1292",395854.672343792
"1293",340132.320400216
"1294",528420.771068362
"1295",630023.191809528
"1296",373065.378851998
"1297",642482.919988682
"1298",124846.748077921
"1299",485620.890342182
"1300",362478.468757405
"1301",348003.79243848
"1302",577126.108807654
"1303",506094.192762738
"1304",641258.259470495
"1305",568234.896449571
"1306",545959.423046591
"1307",329565.458874071
"1308",579823.099699329
"1309",204621.855777231
"1310",341384.916714563
"1311",800341.441244143
"1312",243216.028866934
"1313",421796.730393923
"1314",686068.208757046
"1315",332140.212150446
"1316",305850.977459775
"1317",506585.828562795
"1318",432257.762404899
"1319",558265.950948269
"1320",1005383.65387795
"1321",444758.044583494
"1322",516664.113851021
"1323",350169.783476776
"1324",1190496.34665181
"1325",719194.161261777
"1326",808615.490458904
"1327",246439.665483787
"1328",560537.735081097
"1329",999579.930711015
"1330",475156.68173146
"1331",1396336.7348822
"1332",467805.385977576
"1333",474900.277300724
"1334",290264.813999979
"1335",564496.082672543
"1336",346657.19644951
"1337",825266.650111095
"1338",303351.833338475
"1339",517452.323869939
"1340",485869.598627294
"1341",281974.218172417
"1342",604331.985627761
"1343",375865.273436448
"1344",617253.370612725
"1345",1123280.58313932
"1346",605287.898958749
"1347",507235.148896315
"1348",383855.97771093
"1349",344599.179718357
"1350",459026.220756363
"1351",409688.609092109
"1352",612593.630445251
