"","s1"
"238",714596.422333574
"241",540744.28273731
"248",610665.641876421
"249",436777.035392
"250",392923.965572309
"254",708698.189891526
"255",527520.077655203
"256",508469.977832774
"257",431737.405593381
"258",863313.615386302
"262",459932.997428469
"264",488831.219232289
"266",651053.728237792
"267",335278.930364281
"268",431991.104186966
"269",825602.261707669
"270",249846.693527437
"272",966183.59444444
"273",430825.708029149
"274",411467.922954354
"276",610188.596019139
"277",400950.424215633
"278",548359.400850471
"279",788259.663215648
"282",179605.92320565
"285",434455.877060046
"288",317845.724178526
"289",407032.284010771
"291",342552.94532324
"292",755224.792781035
"293",337384.621084667
"298",295905.168959605
"303",325613.589473862
"304",462410.175849368
"305",620895.018688771
"306",319633.99333691
"307",1204939.7759694
"311",303668.348472418
"314",316745.204624203
"315",1148914.53884923
"316",434976.875467053
"317",503634.340218957
"319",337146.142413453
"320",447514.421293135
"322",465199.815417777
"323",345052.032500421
"324",258100.862179561
"325",443128.818903869
"326",1003903.06576757
"327",338298.394475386
"329",735184.174426028
"330",640482.570328732
"338",360380.600012326
"339",475104.590179956
"340",294471.601356014
"341",491053.838019505
"342",685936.723215624
"343",279459.245850561
"344",495754.999886194
"345",615787.623062388
"348",393387.553673531
"350",479434.642487225
"351",468434.484520013
"353",410684.067616845
"356",415247.457554914
"357",672485.45926585
"362",739142.013735199
"364",730784.386001985
"365",901904.87035022
"366",1035027.46936508
"367",326837.562604067
"369",184873.993969846
"371",384673.669744922
"372",462023.915657529
"375",1470258.20500426
"377",294257.420577727
"379",336600.893880997
"381",378930.520676217
"387",417368.084943914
"389",731445.112867962
"393",360271.198022652
"394",704123.894044998
"397",469101.337086373
"398",547856.2891249
"401",374348.573227383
"402",434482.092394752
"403",1100764.11699263
"408",358662.936324292
"411",905680.300556366
"412",260604.207078666
"416",426707.910261101
"420",391356.079660256
"423",292310.473618781
"425",669593.370148596
"426",235525.012911738
"428",566029.285120479
"431",881064.558827703
"432",427366.556020545
"434",325943.658569391
"435",555400.457713221
"436",477331.223556815
"437",403319.023929348
"439",1553028.24114578
"440",283864.526173869
"442",362581.887431246
"444",670591.153608782
"446",460393.174519063
"447",321115.850799396
"449",658790.110009233
"450",1047683.42606228
"452",873511.048916856
"459",406636.521289149
"460",431962.448840766
"464",1378405.10613586
"465",558838.860920356
"466",742149.780059461
"468",381323.128564904
"469",296445.90277935
"470",332942.565997079
"471",218748.222051181
"472",864234.184358663
"473",377387.57546353
"475",284645.281598333
"477",821792.893047797
"481",311023.359913924
"482",674552.2043066
"483",523161.153417924
"485",271384.32684369
"488",243738.015141737
"489",381541.774927452
"491",446623.295820383
"493",581366.337933646
"494",235966.644019331
"495",234778.038530584
"497",637024.068681604
"499",136832.893600494
"500",591302.395164718
"502",702367.500137686
"506",1021797.54281183
"507",362474.461883438
"509",522464.54138315
"510",437138.578836053
"511",315633.054059217
"512",570484.825346618
"513",494741.354706187
"514",289655.928971505
"521",223251.242934796
"522",603329.099728342
"525",230897.729356492
"526",257236.366271284
"528",534396.332725563
"529",537128.684709307
"532",642469.725029838
"537",471268.531696789
"539",316695.539108619
"543",384482.427182352
"544",666964.861294077
"545",615771.10086762
"546",453351.213572058
"549",555773.551073138
"551",284839.259546413
"552",322248.298383433
"554",546169.202612285
"557",398087.978516888
"558",548910.775528253
"560",312878.695108204
"561",307104.407200003
"562",603740.749039236
"565",504306.08530153
"567",223005.943637551
"568",291856.504955575
"570",584839.646468324
"571",228272.203250583
"584",476754.703895028
"585",593376.850445673
"586",237824.809098156
"587",350981.003991912
"589",399330.89761042
"590",457886.671497915
"592",210402.520509239
"598",768005.993824231
"599",522981.552085763
"602",546136.033951376
"606",1007785.04734545
"607",577087.46994469
"608",311024.716428519
"609",408871.728589243
"610",611908.01155334
"617",575971.416226766
"618",745766.82403496
"620",316373.000975579
"621",407216.181798742
"622",359182.944238178
"623",784651.862390193
"625",200571.051917963
"627",788544.062435442
"629",491325.76561458
"630",2026181.6060462
"632",928119.152351596
"635",447031.34463226
"636",658801.766787321
"637",476042.88387597
"638",295022.386633463
"639",326602.414654905
"640",651142.940592422
"642",547611.377094496
"645",258928.998892001
"646",324445.073776961
"648",1055479.7981854
"654",330170.439748107
"655",578085.152500143
"660",400958.413509045
"661",306144.130024442
"662",580775.878990561
"669",568087.491813047
"671",328996.44057836
"674",295970.546642807
"676",486159.435850903
"677",298500.0891153
"678",356487.958413078
"679",647776.086362667
"681",78041.9743639381
"682",272212.425277387
"683",885026.056083252
"684",476643.959123173
"685",604992.170626521
"686",404831.28850309
"687",535085.973498062
"689",575186.590446938
"690",408366.25512328
"691",721770.786145564
"693",1023503.71781455
"694",326455.735001881
"695",391301.7473584
"696",260274.111884405
"701",693325.20607185
"702",229131.128792232
"704",638587.934176984
"705",579003.721344841
"706",233733.938418502
"709",553589.109995622
"711",829829.864733662
"712",881289.371311895
"716",464003.001144922
"717",327502.736121784
"720",402927.779498316
"722",563088.711576736
"725",528807.343763891
"727",459755.541276855
"730",350582.881164718
"732",351928.758551346
"734",510245.304927281
"736",374722.98390965
"737",381146.719386527
"739",249673.223290354
"740",422461.967293562
"742",685131.903791202
"743",1012980.938951
"745",619394.326747292
"747",655878.69542327
"749",993036.500985726
"751",712511.765581221
"757",501886.468464979
"758",956850.227968989
"762",360483.654076932
"763",429613.79304848
"766",469963.058146241
"767",715128.275671905
"772",594068.752649614
"773",576490.386196903
"774",328902.484040879
"777",931405.904376916
"779",265325.207831556
"780",258611.303686029
"781",504867.049177677
"782",836798.96865767
"783",293665.818786118
"784",251932.650153731
"785",294744.01370718
"786",382635.431344695
"788",337367.840322727
"789",450316.008785897
"790",538362.035363134
"793",376601.459816617
"794",500941.231243339
"795",398301.665079496
"799",311791.876105666
"802",549592.739646509
"805",419166.418364796
"809",543258.061024563
"811",215993.430512873
"813",428281.622510945
"817",287115.101129494
"818",315857.928879802
"819",400953.035819265
"820",384332.296993869
"821",312479.302713744
"824",1223901.39435317
"825",472982.178453822
"829",265875.107574761
"832",420999.107579652
"833",513610.828969615
"834",520976.637031891
"835",455282.400531005
"836",385516.551763203
"840",625746.846191013
"841",1698498.62383668
"843",418468.044472582
"844",512674.776347998
"845",452762.800523423
"848",859028.549943106
"850",309032.055481645
"852",352383.496770828
"853",559457.362355284
"862",676186.868006395
"863",665695.041346635
"865",507492.84175388
"872",630937.920677193
"874",303171.236527434
"876",423794.987277457
"879",783213.181898783
"887",495868.408802241
"895",273712.117175233
"897",447666.29906241
"898",377179.367380726
"900",335961.710208175
"901",1513575.86448302
"902",365779.749372235
"904",179743.20303308
"906",622324.15566883
"907",417865.840360046
"909",312365.798727127
"910",424908.551223559
"912",118323.643760431
"914",749136.494162379
"915",462645.63001655
"917",292842.648044088
"918",487120.293307015
"920",542136.535195456
"922",516809.910270571
"926",233691.302080554
"927",134222.511540097
"928",525488.370403511
"931",292315.32243385
"933",349026.633294211
"936",875476.797481351
"937",740097.489074395
"939",997154.757622014
"940",1015338.50782042
"941",411040.087476353
"942",205981.807206178
"943",678009.849254821
"946",427610.941339928
"947",278289.181500361
"950",472711.699711974
"951",207966.553629125
"953",445038.968639215
"954",544442.50403627
"955",475721.489441503
"956",475721.489441503
"957",286815.870862779
"958",346598.854988601
"959",586283.321465791
"960",584952.670704649
"963",302642.294593672
"969",1095386.373956
"970",286408.733654298
"971",621688.13917944
"972",334125.396246068
"974",660000.047141105
"978",218013.200252432
"981",446597.192792194
"985",293100.904683147
"986",701147.955354202
"987",1124865.16001098
"991",536077.49954303
"995",639617.073050417
"998",532436.786381693
"999",1009370.08992649
"1002",583794.662801052
"1005",562848.61585112
"1006",567242.480171861
"1008",645073.411223252
"1009",266348.316329063
"1013",449760.971617653
"1014",266973.740894682
"1015",1002494.8858786
"1016",341526.426215647
"1017",355908.404466149
"1019",558474.746102721
"1024",144455.230610919
"1025",338733.020733758
"1027",255664.39025098
"1028",684154.284171863
"1029",397220.902255023
"1032",411418.669592323
"1034",416412.426461137
"1039",129443.564193719
"1041",324797.024929758
"1042",1336624.58098036
"1049",309102.619317074
"1050",317291.982671787
"1051",269945.222699478
"1053",348017.880235787
"1054",474506.152640661
"1056",575503.413520204
"1058",626755.995325585
"1060",728768.669162191
"1061",574983.471111082
"1062",725112.497317777
"1063",788967.59847595
"1064",601554.151712364
"1067",245933.864211896
"1068",585088.050745802
"1073",372917.407864085
"1075",414612.681081348
"1076",526721.792448315
"1079",596478.138683074
"1081",1139902.33946543
"1082",580705.143047036
"1083",935046.35096589
"1084",310715.812314933
"1085",389760.434373861
"1086",533405.397858629
"1087",276266.811690955
"1088",589047.129237706
"1090",709512.816557347
"1091",305545.464657837
"1093",447432.776516659
"1095",829754.981341421
"1099",390218.958832424
"1100",681489.679096621
"1102",539773.988282885
"1103",529782.695357903
"1104",378688.05328811
"1105",347121.096994686
"1108",644216.367008158
"1110",424078.470240875
"1111",455800.944178487
"1112",295148.561332002
"1114",224164.714785198
"1117",346625.72617715
"1118",634224.912102875
"1119",524607.967338055
"1121",200478.506868419
"1123",672152.940744672
"1124",307501.377586568
"1127",1008699.82483012
"1128",255856.419483216
"1132",572077.412766824
"1134",237069.180016036
"1137",564585.432218267
"1140",606356.317626428
"1142",1047431.29801222
"1143",324060.439662619
"1147",623651.270646193
"1149",2598439.91511106
"1152",324366.8539806
"1153",271832.560225479
"1155",352767.38592574
"1157",636743.087202636
"1159",278452.341538705
"1161",827237.649282405
"1162",827237.649282405
"1163",389118.97469962
"1169",513482.554520096
"1170",468268.174002301
"1171",333384.305038125
"1173",405661.628542508
"1175",656724.499190653
"1178",740334.476959974
"1179",230569.671474609
"1180",226511.013324057
"1183",309671.497322822
"1185",524557.935822188
"1187",555429.964750405
"1188",513017.56416471
"1190",773246.82634529
"1191",771802.589075239
"1194",435101.017518783
"1195",819021.977878643
"1196",1226835.61035887
"1200",643329.252040033
"1201",649188.790677372
"1202",377918.547481654
"1206",359222.97158913
"1207",493292.306170946
"1209",629621.46498109
"1210",382205.760411903
"1211",379146.178255365
"1212",440105.559803961
"1214",350900.631656746
"1215",638099.362246949
"1217",1538364.09734714
"1219",782350.450519689
"1220",435199.203728213
"1225",553035.947827483
"1227",721738.066996886
"1228",585649.804401219
"1230",424002.022920764
"1231",297951.952005795
"1235",249261.711148281
"1237",241832.478419201
"1238",340564.519397594
"1240",609316.761558492
"1243",457396.338761344
"1244",406541.913903642
"1245",1109613.64230839
"1246",169735.539013874
"1247",273122.541777613
"1249",1084806.75543917
"1250",413945.684511119
"1253",465339.244928162
"1254",942598.770107207
"1255",257934.202421542
"1256",257934.202421542
"1257",597855.349864936
"1264",516700.698516894
"1265",914373.858083615
"1266",504124.307008743
"1267",154557.407770799
"1268",455406.707340536
"1270",515144.598693876
"1272",338320.090551538
"1273",444924.051949554
"1280",411340.375954679
"1282",343758.47834401
"1283",257400.479557277
"1284",502850.901663741
"1288",1228501.301451
"1290",880635.793552379
"1291",1002305.03620953
"1292",569770.371357482
"1296",645497.807061017
"1298",485684.490336882
"1299",290055.15189898
"1300",399969.360974394
"1301",819661.985137459
"1303",444621.479610964
"1307",344420.462426506
"1315",651269.024984287
"1318",359756.961045177
"1320",849838.384487409
"1321",1047343.19353099
"1322",535827.667348658
"1323",405738.636944201
"1324",419140.26018353
"1328",357440.214721336
"1329",695173.391761907
"1330",1567717.57150925
"1331",274030.612678981
"1333",597429.422541922
"1334",576336.323961862
"1336",563810.398408884
"1337",584581.696203705
"1342",183038.769846722
"1343",993164.541987381
"1345",250892.020087711
"1348",530787.682588447
"1350",500107.893889877
"1351",502860.360414293
"1352",363798.080751781
"1353",1205990.51687458
"1354",383213.31207205
"1356",707512.385353711
"1357",256554.752285726
"1358",299858.941262891
"1359",773298.205389344
"1360",542485.310110331
"1363",-71985.2582116006
"1364",895353.184111329
"1365",452567.314228744
"1367",395194.143689608
"1374",1530251.59722771
"1375",504205.366526061
"1379",588694.822088443
"1380",788529.846889413
"1383",703616.594361701
"1384",660007.543548746
"1385",720817.989885834
"1387",474924.615497049
"1390",491040.942437263
"1392",715385.573290369
"1393",197851.001638444
"1398",692027.918762072
"1401",654747.756542462
"1403",1020683.6146379
"1405",546030.669185683
"1407",288885.756528167
"1411",131095.034504521
"1412",94146.4058973459
"1413",456526.798880985
"1414",176932.068312062
"1416",376552.052681994
"1417",551366.018160227
"1418",998318.191994576
"1419",47711.6412555907
"1421",1149093.40157855
"1423",578837.745364252
"1425",362772.371093583
"1426",450996.79327174
"1427",431068.017182114
"1430",708337.68360265
"1432",436734.009079213
"1433",456666.895495203
"1435",386527.114179167
"1437",496555.888156451
"1439",1708127.1558179
"1440",632370.772179994
"1441",297932.499042256
"1443",567990.475149988
"1446",243593.477682755
"1448",1287259.20488206
"1450",752414.009259149
"1452",467041.751759801
"1453",505462.58685252
"1454",295988.454971132
"1455",556626.194220438
"1458",781035.317870164
"1460",186718.408879559
"1461",278208.460047533
"1463",977792.497802515
"1465",1006605.82181114
"1468",428844.065921838
"1469",378560.158406307
"1471",403887.88183455
"1475",345682.418990379
"1476",585545.498849041
"1477",306803.013353431
"1479",477316.755208989
"1481",650707.50040866
"1484",291686.328125396
"1485",891225.296912248
"1487",536859.013708621
"1490",314978.140417843
"1492",668309.611877587
"1493",1029511.43021848
"1494",402923.978765819
"1497",303003.946349658
"1498",264006.626279341
"1499",301509.687407553
"1500",1056201.54335205
"1501",636151.280599355
"1507",1037056.29621511
"1508",1444152.24677871
"1510",483559.807319512
"1513",312766.336294249
"1515",417111.928094207
"1519",381121.078636988
"1520",638588.182792991
"1522",291918.113125739
"1523",395084.048121406
"1525",299563.670140946
"1529",382718.639159303
"1533",426150.905175094
"1535",412481.745553156
"1537",289975.441524508
"1539",372937.099251209
"1540",909122.36672114
"1541",341769.297097265
"1542",345121.48762107
"1544",672223.130721717
"1545",429644.123534753
"1547",901990.3169608
"1548",393021.830676797
"1550",1471773.96579473
"1551",1754010.00295245
"1552",1085958.0982749
"1556",361617.804004915
"1557",281909.926403516
"1558",319618.942657207
"1561",681529.623077205
"1562",300759.627110174
"1563",417161.829465794
"1564",318135.828534086
"1570",674616.601381382
"1573",388754.323348542
"1575",355564.641100694
"1578",660312.78475282
"1580",684494.546643172
"1582",530383.718844544
"1584",482128.365058429
"1585",1325252.90900826
"1586",454714.557943576
"1588",675075.900245202
"1589",404099.201399639
"1591",251308.424923923
"1594",246800.982393538
"1597",440433.714315029
"1599",447384.685140671
"1602",913766.134045092
"1606",374364.857647281
"1607",500563.665613068
"1608",655801.388391899
"1613",935426.283022724
"1614",502084.062383733
"1615",212386.766408341
"1616",1515920.67270119
"1618",667030.508419939
"1621",656070.78930262
"1622",475394.203303113
"1623",359232.638036615
"1624",558181.96152519
"1625",402209.816809921
"1626",381146.719386527
"1627",300839.54585975
"1628",1499709.55331742
"1629",517406.262074046
"1634",537410.469235297
"1635",384755.257956352
"1638",257233.854664483
"1639",365518.324887065
"1642",269647.971737432
"1644",472985.290377897
"1645",318519.208391115
"1650",528726.086980368
"1652",490056.612658064
"1653",297511.986539245
"1655",450690.962917096
"1660",320271.270149734
"1662",375756.342094648
"1664",254266.147497637
"1666",649598.562213149
"1668",968731.022502122
"1669",631098.599292141
"1673",319726.40811821
"1676",300352.803172483
"1680",486804.062897381
"1681",528096.308337759
"1684",345625.860003668
"1685",502476.382761015
"1695",326657.360474281
"1696",458153.21324147
"1698",442170.545094261
"1699",275185.526973627
"1704",109927.503805513
"1705",1021105.13130598
"1707",511224.203687765
"1709",513283.348589738
"1710",446661.278951583
"1714",437266.554082834
"1715",487466.817604828
"1717",367759.559611369
"1719",549990.822899072
"1720",465306.660171967
"1721",569293.139791978
"1723",663519.449939981
"1727",313791.523951849
"1729",858429.803016387
"1730",535184.801724826
"1735",966762.719024499
"1736",95623.6993228756
"1740",721219.896657876
"1743",354804.349341717
"1745",747375.311310496
"1751",566954.136803151
"1752",565855.498561144
"1754",746777.120226751
"1755",520986.258585936
"1756",520988.710956768
"1758",669122.735521809
"1759",433315.361081359
"1761",705350.813936234
"1763",775096.237325759
"1765",438647.759340235
"1766",376633.764413185
"1767",818066.860486459
"1768",747622.291158845
"1769",571933.890406124
"1770",646856.599540191
"1771",599925.735401151
"1772",696449.902797617
"1779",321375.392889317
"1780",436421.609916718
"1784",581788.128233145
"1788",394746.462944305
"1794",433396.813489224
"1795",512151.304480452
"1797",308827.839459955
"1804",764005.491012508
"1807",276174.487932502
"1810",539705.413656946
"1812",448291.964162754
"1814",451935.452052039
"1816",249152.086691626
"1817",494431.188066699
"1824",622809.08278919
"1825",432985.978350249
"1826",422840.604756421
"1833",534014.151773932
"1834",389938.708767475
"1835",348036.797944407
"1836",787093.933317881
"1842",669284.065615635
"1843",379525.756259273
"1850",235385.90485912
"1856",479368.294067709
"1857",1151616.06556037
"1858",993578.92967731
"1864",486031.678403973
"1868",339540.309338731
"1875",471985.916415041
"1879",273815.015045495
"1882",156252.872166341
"1884",690883.527452414
"1885",756114.010366132
"1887",229565.362715086
"1888",341586.483271546
"1889",280471.912847196
"1890",354851.703120482
"1891",274860.152382795
"1892",582575.980451571
"1893",569301.713917254
"1894",993639.095748368
"1895",549803.789512621
"1896",890388.106642382
"1897",677789.348948182
"1902",648285.35483791
"1904",394491.522233693
"1905",254338.595783246
"1906",703510.517362817
"1912",446197.278204665
"1914",527622.893374686
"1915",378811.126779748
"1916",590296.964216297
"1917",532019.333411145
"1918",736745.44177339
"1922",368831.628849012
"1925",1395360.00317225
"1927",522635.781574146
"1928",268303.881857135
"1931",276193.844991662
"1939",283020.719601078
"1941",1068194.94757677
"1945",493058.693986312
"1946",485098.772004232
"1947",633101.843502753
"1953",224734.360333224
"1955",1321897.23742986
"1956",609648.750695324
"1957",858357.935512119
"1958",298377.167183797
"1959",266821.232893662
"1960",688939.422877135
"1962",389700.703016562
"1963",1598045.70819198
"1964",560425.89451416
"1970",724068.772449532
"1973",454396.623486315
"1975",902350.61189532
"1977",320680.920934205
"1979",826997.739933697
"1980",238765.425389784
"1981",269549.81402223
"1982",542112.665683914
"1985",402533.632429381
"1986",770534.70701834
"1987",435247.930253951
"1988",290719.956893185
"1989",581351.321476595
"1991",830004.177691317
"1992",397219.868639934
"1993",280723.695907309
"1995",392345.823361802
"1997",318167.502745288
"2000",619005.751470396
"2004",635111.520308023
"2006",365624.01595866
"2007",243929.818474644
"2009",823254.168844973
"2011",216074.776567841
"2012",1106279.39796471
"2013",258424.259862991
"2014",608307.888271521
"2017",497463.444803354
"2022",782763.51349986
"2024",359992.286903176
"2026",336385.93723051
"2027",644805.745609265
"2028",664236.310648233
"2029",479173.705407913
"2030",338153.014546232
"2031",288909.436278867
"2037",827565.562404204
"2039",529782.695357903
"2041",549894.646144332
"2043",657067.801224243
"2047",666606.941912792
"2049",481597.598008961
"2050",785174.801013081
"2051",643638.840599852
"2052",561613.078906144
"2054",494091.190218163
"2055",407883.844861838
"2059",362853.278270097
"2060",1366206.87982363
"2062",728398.533448202
"2063",448053.000245263
"2064",1137306.4238704
"2065",616080.824998678
"2066",290374.322463095
"2067",715530.131585354
"2071",324727.245177532
"2074",353111.840748141
"2075",724669.987343381
"2080",557973.073219832
"2082",458846.13936857
"2083",446395.281514694
"2085",521383.949526242
"2086",586174.036171279
"2088",660837.024659993
"2089",396405.159377068
"2090",440495.580492827
"2093",435817.215629043
"2094",647801.33435167
"2097",308756.141456773
"2098",2397045.58613245
"2099",655974.23110142
"2104",451570.484654908
"2111",1348438.32050099
"2112",229518.161869422
"2113",342733.26578743
"2114",872661.390734214
"2115",1116054.5453206
"2117",374438.444439232
"2126",709587.033184086
"2127",586887.052249475
"2128",419212.385282161
"2130",340757.406942857
"2132",838253.929602553
"2136",351591.348839705
"2139",500389.455317155
"2140",198028.799134832
"2141",681041.440974363
"2142",961469.424156415
"2143",281208.19110856
"2144",397780.034979683
"2146",22291.5335858937
"2147",704585.219928992
"2149",320829.909743161
"2150",539680.613234484
"2151",456443.832487411
"2152",846879.098549675
"2153",665441.197077691
"2155",239048.521474303
"2156",497963.290527027
"2157",551883.533627053
"2168",205151.119617885
"2169",1927694.20592176
"2171",357589.767068456
"2172",334280.22867823
"2173",1053964.69003349
"2174",329654.133802271
"2175",495185.504245878
"2176",250896.921117956
"2177",365868.534963424
"2179",938839.361325938
"2180",691389.715319059
"2181",295988.070314501
"2183",390098.470890009
"2187",438479.175618431
"2189",771073.405300334
"2191",471103.319775391
"2192",666457.684596788
"2194",773253.984212458
"2195",723513.644125894
"2196",378901.6885659
"2197",773530.940494697
"2201",487983.74779614
"2202",432425.337250782
"2203",328851.429803959
"2204",414567.271609134
"2205",270042.823311719
"2207",536569.408858598
"2208",1134284.37853474
"2209",755366.330218816
"2212",726286.206881281
"2218",1196175.51536312
"2219",461513.206147379
"2220",476836.659520714
"2222",285733.601474631
"2225",1175890.5946415
"2228",577273.944360943
"2231",650083.609866727
"2232",309634.370645904
"2233",1004562.43790552
"2234",285388.409054757
"2236",875971.494169904
"2237",477856.267596112
"2239",443464.668511703
"2241",388910.106651593
"2242",324803.010149272
"2243",642370.685858981
"2245",617346.270679523
"2246",484620.150299879
"2249",645508.748140367
"2251",910606.430624981
"2252",513454.511925807
"2253",307771.422233999
"2254",402057.52628181
"2262",330649.87024648
"2263",507886.200387036
"2264",842071.199838504
"2268",292778.456636411
"2275",323851.35099392
"2276",265264.626974
"2277",354294.092978216
"2278",875943.994480987
"2279",736196.932078974
"2280",460322.173842154
"2281",549956.347559181
"2288",929777.573408529
"2291",1573869.11833222
"2293",367731.901475151
"2294",941928.783143218
"2297",485312.559912131
"2298",280084.593440466
"2300",577760.107706741
"2303",157677.697520418
"2309",450593.262486404
"2310",416938.575547597
"2311",600597.523431982
"2313",637461.682834435
"2314",346955.594920768
"2315",378508.383970057
"2321",453668.356099675
"2328",293453.285882973
"2332",378528.114662988
"2333",732130.176530386
"2334",449530.444997647
"2335",458114.624561927
"2338",520647.60121217
"2340",313409.814579228
"2341",842846.06560867
"2343",442613.648010356
"2344",413293.991632481
"2346",362295.162483398
"2348",407375.076947359
"2349",318841.716319419
"2350",475468.561963633
"2352",679787.150149619
"2354",517210.441438599
"2357",378745.483467284
"2360",694446.851483225
"2361",318251.8386512
"2362",1013559.83353546
"2366",376808.589203486
"2368",307486.106711365
"2369",531142.449093242
"2371",468171.396782314
"2372",168105.514093159
"2375",509700.549977483
"2384",766745.456401756
"2390",353864.682047965
"2392",409312.631673456
"2393",327559.100510311
"2396",396194.327969995
"2398",585291.030259968
"2399",506801.302807738
"2402",367338.276327585
"2405",1081244.69796864
"2406",242222.570224292
"2407",573664.415806532
"2412",321443.625369075
"2414",2124168.41944569
"2416",453868.066334997
"2417",324708.069633521
"2418",704626.550380213
"2420",449871.323819345
"2422",292630.379631774
"2426",215658.960646166
"2427",457878.040732239
"2428",252483.120227913
"2431",706654.907530185
"2433",295394.077229726
"2434",469785.407884834
"2440",291688.232307769
"2442",311838.354932633
"2447",368080.577207665
"2448",564166.616948016
"2450",380131.284921146
"2453",530217.750702006
"2455",377095.480133621
"2456",340921.690067729
"2457",666686.765208869
"2459",950816.322618281
"2460",417414.838637268
"2462",407339.956827077
"2463",611008.055695409
"2464",860170.766427691
"2465",161887.43640292
"2466",453470.129246606
"2467",462089.057389256
"2468",352914.28021726
"2469",251625.376125797
"2470",676652.971040878
"2472",496290.893515025
"2473",385541.702252854
"2474",366601.711318363
"2475",477002.800077033
"2477",616180.733898223
"2478",1483456.81622368
"2479",671350.68543512
"2481",258815.8578085
"2485",1822869.35094851
"2487",1014227.51292013
"2491",275288.752093352
"2493",702124.172769527
"2495",746108.141738352
"2496",772389.536658638
"2497",291445.629772069
"2498",1161265.4767494
"2501",354263.958775604
"2502",424391.803464442
"2503",1838483.16696032
"2505",542970.725728495
"2508",315338.876752866
"2509",645310.847511621
"2511",326603.45185957
"2513",976479.35852622
"2514",458723.576014795
"2515",482998.809149669
"2516",818586.323745015
"2518",279405.11472675
"2519",610490.230394054
"2520",384698.640170854
"2521",401383.863550943
"2523",580000.98569934
"2524",537534.438250771
"2526",368715.158808127
"2527",335023.88739303
"2528",852095.288575882
"2531",562633.66138947
"2533",319934.7025749
"2534",423101.997076981
"2535",565254.766406846
"2539",490379.197628377
"2542",662178.229551596
"2545",511386.543951768
"2546",640434.284399899
"2547",376979.07708712
"2549",460236.581025716
"2551",427144.310167241
"2555",1015452.96067804
"2557",892000.784184154
"2559",571168.094170545
"2560",424946.851251897
"2561",355452.504794433
"2562",755326.569620494
"2564",221448.663299371
"2565",673191.982086397
"2566",380609.492524355
"2576",434536.120008956
"2577",660402.426544766
"2578",469753.662032413
"2581",284763.388547506
"2582",466555.987094634
"2583",1150834.8346497
"2585",411304.925965336
"2588",504220.433336315
"2594",1210139.33057636
"2596",842804.774504785
"2597",741241.72413006
"2598",333552.272787381
"2599",1139009.23892111
"2600",376447.524892249
"2601",101947.724968113
"2607",437302.24144495
"2612",1144440.17323361
"2613",1021224.8426206
"2615",447115.655718744
"2620",606123.955569935
"2622",670149.203678756
"2626",900181.886528103
"2628",440269.455516684
"2629",637857.567140182
"2634",868671.733205829
"2635",930633.238198545
"2639",304624.423434954
"2640",357242.717619468
"2641",324349.365305945
"2642",482807.873900984
"2646",565036.075077979
"2647",679098.578005576
"2648",159849.565799163
"2650",493472.950908252
"2651",442437.582072775
"2656",278381.930323808
"2657",413263.063719914
"2658",772141.574716137
"2660",306333.860611261
"2663",546269.722101533
"2665",440956.344615429
"2667",352959.681915453
