"","s1"
"571",413831.872854618
"572",620006.400824188
"573",268171.322290572
"574",472728.254250763
"575",270891.673492904
"576",160631.963348962
"577",556081.037737952
"578",330229.601938943
"579",973047.669678976
"580",339111.239977872
"581",678801.906506376
"582",309672.393921835
"583",657257.409335101
"584",534984.405139936
"585",533485.031659382
"586",423590.500751637
"587",297474.150505529
"588",976331.992526266
"589",292708.703447389
"590",255543.820041748
"591",119232.454285903
"592",170016.90410733
"593",508051.022310434
"594",460087.798943602
"595",349157.865375631
"596",1378025.06671648
"597",409117.646794087
"598",622079.08328051
"599",565324.412082232
"600",838786.434441783
"601",686230.500424037
"602",681485.297076309
"603",576766.758561167
"604",278631.868913032
"605",478320.566473475
"606",743216.27360737
"607",124564.19598947
"608",463014.566440359
"609",336698.289475659
"610",488634.810749967
"611",1818397.17629566
"612",558879.561323564
"613",609475.567955476
"614",263666.242219051
"615",419337.797206
"616",231845.284402148
"617",1051571.51954501
"618",180383.739005645
"619",392245.344251865
"620",553394.788483544
"621",854359.710901077
"622",289957.051762253
"623",510409.359724542
"624",228947.859314178
"625",435503.652021971
"626",712588.846413264
"627",345445.851576405
"628",1040631.10668346
"629",503435.872815163
"630",473130.782465725
"631",480188.349841828
"632",265264.961089151
"633",494586.552564013
"634",131581.85556833
"635",499641.906954897
"636",562962.49271529
"637",476487.35650833
"638",459983.983665731
"639",133429.330851509
"640",459729.19647685
"641",250672.789383439
"642",485627.728723113
"643",446898.985211843
"644",422734.674022419
"645",362846.7116944
"646",1094364.39781832
"647",376573.391493957
"648",495152.79592986
"649",649390.343816929
"650",787491.300229184
"651",223445.006506207
"652",1109119.85303178
"653",636081.458895103
"654",172067.499431046
"655",991414.273510455
"656",230670.044440338
"657",179895.125036073
"658",421873.456549688
"659",355940.828330662
"660",402661.018396679
"661",377645.705755736
"662",444044.588218765
"663",705860.539637996
"664",298538.619387136
"665",174299.820595252
"666",75865.0759785728
"667",394412.211500549
"668",635481.186187201
"669",488922.386139939
"670",489068.246002048
"671",535344.083840521
"672",485274.081335315
"673",1392236.3690777
"674",484587.338015621
"675",408647.053603365
"676",724959.043932432
"677",1238108.23002299
"678",132917.768689155
"679",455659.430692318
"680",469151.906644901
"681",255031.911683184
"682",173639.334411729
"683",1111008.67857618
"684",510792.402997291
"685",403601.763050434
"686",750539.313377936
"687",412277.690190102
"688",276637.729159723
"689",681170.332262336
"690",381517.417530745
"691",412106.752333204
"692",1264157.45890584
"693",653391.817916835
"694",786051.633169473
"695",636847.818707989
"696",802354.396872527
"697",491010.509882821
"698",521237.628031103
"699",295585.02587919
"700",1527283.06241792
"701",647531.012264718
"702",1526738.66140715
"703",514208.41395691
"704",267961.657345175
"705",468086.979908261
"706",499926.306770799
"707",549594.589596389
"708",850347.551548191
"709",164142.53750147
"710",498665.214170061
"711",776783.952532896
"712",866615.432757098
"713",641502.58972624
"714",409102.62239914
"715",526129.008420767
"716",623588.619085235
"717",204677.044860099
"718",357020.179265441
"719",310834.567079157
"720",486262.536242331
"721",965000.160014683
"722",733592.134475331
"723",668382.721596681
"724",503373.596283828
"725",860278.8187888
"726",371086.309368278
"727",431666.056041931
"728",150121.654885894
"729",1381049.00584319
"730",487777.524827533
"731",502848.359948339
"732",476665.607987119
"733",803719.220715735
"734",1394124.82979516
"735",668994.61887378
"736",522590.797894323
"737",749343.737428475
"738",232847.626211636
"739",549258.854461227
"740",303810.859894886
"741",816937.525510566
"742",912760.141875364
"743",513165.695937802
"744",540123.347376695
"745",388332.20619091
"746",565563.299463766
"747",249238.142344901
"748",138115.314410846
"749",536023.575122267
"750",527513.565924762
"751",374600.06072879
"752",1749825.90377604
"753",966031.284718217
"754",412902.609831741
"755",872310.501353759
"756",261214.798689744
"757",606298.307687317
"758",714257.216733993
"759",454213.839117802
"760",494017.74584437
"761",508977.796828545
"762",238822.593402182
"763",436759.448709595
"764",101138.552448537
"765",298620.824154584
"766",310257.652512742
"767",272018.490020135
"768",713059.423248
"769",325041.17653599
"770",1171243.9367726
"771",621072.034920223
"772",1128750.92999604
"773",1043727.69956185
"774",398297.082483492
"775",245187.814418956
"776",477324.636611525
"777",650254.014090557
"778",1008549.42650844
"779",554175.487160354
"780",289573.068595466
"781",469338.72762026
"782",509650.334999004
"783",394527.40228885
"784",183689.692361041
"785",174400.282668806
"786",394794.768738636
"787",444227.84507416
"788",511859.645414301
"789",288300.316655084
"790",736739.839716082
"791",377645.141820767
"792",747888.614875486
"793",1219769.22466024
"794",452557.100269126
"795",710911.588453516
"796",557726.580987952
"797",390311.906109431
"798",469658.016044303
"799",171798.024702891
"800",836813.746464231
"801",215705.380346638
"802",865086.978559606
"803",497144.781097932
"804",605614.489909805
"805",757549.168713012
"806",722375.071137308
"807",900409.054322976
"808",671291.670221387
"809",501430.24630834
"810",368087.648360396
"811",634827.487678204
"812",446897.009263625
"813",757684.544235105
"814",493635.606951403
"815",252052.640091331
"816",376763.894154239
"817",376922.954472062
"818",267906.011990178
"819",237630.178871513
"820",936314.530827759
"821",315256.790122612
"822",736754.669472625
"823",1008602.0869028
"824",588339.281649558
"825",730370.845488665
"826",418890.317130379
"827",389333.333332844
"828",506427.908609913
"829",632447.695236134
"830",293843.718334521
"831",654517.979768551
"832",161917.135614284
"833",298737.387954922
"834",249616.401231168
"835",774166.410241555
"836",472732.556286058
"837",415897.188151689
"838",796463.395517383
"839",477679.879807587
"840",627524.745355788
"841",457977.00655054
"842",1173502.51010127
"843",2154854.60039038
"844",238874.936219134
"845",749164.66405676
"846",789054.070169484
"847",651433.712976614
"848",349405.646846258
"849",1722745.93510049
"850",272736.346347674
"851",86063.3338564007
"852",398477.459179919
"853",292220.434206695
"854",302074.777405291
"855",521924.404749331
"856",406190.655175277
"857",280344.144101086
"858",469798.304006665
"859",244785.210808739
"860",787133.218267737
"861",540238.682443224
"862",171389.1680837
"863",532369.473318296
"864",412182.759628797
"865",329595.346214052
"866",1001652.2322856
"867",405837.700862384
"868",345824.617329675
"869",802259.532692911
"870",499302.50158302
"871",558138.053884331
"872",328837.471533674
"873",254297.345359835
"874",410779.765563202
"875",455501.629784149
"876",781835.511396457
"877",382602.465846014
"878",874493.626656245
"879",674187.017554717
"880",1483541.88106779
"881",1166883.24047518
"882",373672.968205602
"883",336434.963366001
"884",844963.099049418
"885",390432.8743739
"886",256212.382580644
"887",238682.877402972
"888",579642.217073036
"889",517690.131093988
"890",367491.487511454
"891",380275.711864572
"892",310435.580798388
"893",272784.005676695
"894",425307.104796208
"895",642417.140656641
"896",697693.620485448
"897",415546.974964346
"898",338240.96325755
"899",277982.822828586
"900",403857.462598561
"901",371529.886360992
"902",642091.65599588
"903",180238.71266054
"904",244211.731752315
"905",568927.375696064
"906",212814.678760474
"907",442167.892380446
"908",375226.912063144
"909",833952.702950326
"910",311388.726549493
"911",394898.084609203
"912",597283.000401251
"913",297111.483209965
"914",290083.593242394
"915",151660.460663314
"916",360507.817264089
"917",629475.398061793
"918",476103.714974352
"919",970506.251593999
"920",676904.189829287
"921",359119.548195392
"922",448892.799727494
"923",707341.406939387
"924",1593609.52672559
"925",545749.224911542
"926",234775.630570766
"927",538897.419402327
"928",641006.722630612
"929",310049.966604223
"930",284923.864559958
"931",1548738.46393165
"932",157003.005181977
"933",872983.61343199
"934",363956.333229096
"935",437246.873099656
"936",653018.213769181
"937",209456.358754367
"938",320092.436793067
"939",219050.431790683
"940",358850.618244704
"941",638638.639556538
"942",475153.222217942
"943",612292.152634385
"944",312702.45327041
"945",271762.199311722
"946",1002573.57979231
"947",116976.654169402
"948",193865.19329114
"949",311397.724146044
"950",491179.846559984
"951",646113.7613243
"952",532635.633215192
"953",240282.294467499
"954",404396.686134242
"955",810084.213018677
"956",151450.565050101
"957",627991.922877165
"958",280168.796794778
"959",506817.317030077
"960",842395.330986625
"961",858677.501912225
"962",913596.209057206
"963",304664.418407897
"964",328482.14126433
"965",426591.984838047
"966",530077.14831037
"967",517768.979663321
"968",533348.110135577
"969",722529.565822194
"970",761456.820875755
"971",565925.269311746
"972",390443.006377691
"973",259366.036769991
"974",810497.069305037
"975",608014.07043484
"976",514510.948151334
"977",872984.448749961
"978",531114.083590576
"979",412303.29168513
"980",318762.436188985
"981",719319.061105707
"982",671848.073610697
"983",411717.577479879
"984",403420.218990121
"985",254972.627664619
"986",391074.321874711
"987",428508.924153605
"988",242295.94594187
"989",653431.678712466
"990",317555.379435007
"991",312300.375618516
"992",734930.503940253
"993",1616068.00177424
"994",295224.255718537
"995",466407.945499359
"996",467350.377944931
"997",662406.782574754
"998",769940.31441207
"999",536670.665352823
"1000",643866.559089977
"1001",572378.603695373
"1002",607179.235575298
"1003",344571.495995844
"1004",1202291.52673028
"1005",338548.124366848
"1006",576340.419500309
"1007",777788.556574295
"1008",965127.565582238
"1009",808618.372912717
"1010",624517.317765116
"1011",577781.059325591
"1012",163594.318320022
"1013",906798.267983876
"1014",370554.432511423
"1015",413644.084557306
"1016",728638.710278402
"1017",154709.168296944
"1018",92126.867270617
"1019",216688.472896118
"1020",442120.355206292
"1021",433903.180780736
"1022",638957.737983983
"1023",825674.081587745
"1024",762680.110256787
"1025",283640.113218219
"1026",182132.766479579
"1027",785026.450388618
"1028",148635.172140687
"1029",364019.41256869
"1030",475428.04640267
"1031",601262.766682004
"1032",408346.06157369
"1033",295917.225565033
"1034",749387.283033276
"1035",490934.294519486
"1036",618494.934961186
"1037",699929.794234109
"1038",412649.832962643
"1039",277330.80378786
"1040",400680.566231951
"1041",700908.61333216
"1042",560892.912848404
"1043",152878.078129296
"1044",364844.758515503
"1045",269420.328720384
"1046",677509.140780957
"1047",442657.358452482
"1048",258961.834874075
"1049",208231.795029639
"1050",824514.388169273
"1051",489005.919746209
"1052",325147.917065567
"1053",412952.383634367
"1054",479479.346756768
"1055",309212.897007389
"1056",443290.408269596
"1057",762361.506937925
"1058",484338.057849316
"1059",670270.65252977
"1060",573590.13182253
"1061",637422.072062538
"1062",1431553.44600409
"1063",528417.330075902
"1064",248804.049554922
"1065",661797.265256455
"1066",299785.738182713
"1067",335120.534151823
"1068",464648.970603878
"1069",631283.088410367
"1070",666993.622042305
"1071",1046399.76134258
"1072",252472.634111336
"1073",264124.236915478
"1074",196895.991458519
"1075",299855.74084019
"1076",834554.790250295
"1077",224913.695792443
"1078",778754.966030826
"1079",222332.202746306
"1080",204817.32831753
"1081",468580.164958332
"1082",294561.414944475
"1083",324903.281217699
"1084",473987.661864429
"1085",541469.454828383
"1086",252318.448037952
"1087",565122.983645322
"1088",655211.64879415
"1089",199349.22544856
"1090",380322.282677327
"1091",364100.177752521
"1092",270629.557080311
"1093",358486.764859548
"1094",491769.181628185
"1095",662044.879180066
"1096",563611.462623567
"1097",392347.064991718
"1098",185930.921195418
"1099",777389.14348336
"1100",197466.852904248
"1101",524865.075327803
"1102",325210.464438387
"1103",557925.023500157
"1104",489232.353743665
"1105",1750346.16022355
"1106",1307943.20658841
"1107",604306.324249823
"1108",312797.068407479
"1109",132906.120557703
"1110",973055.010471729
"1111",425709.114187065
"1112",503426.401204756
"1113",607946.064245947
"1114",826541.931809795
"1115",48785.388961483
"1116",556797.344038845
"1117",536233.338848506
"1118",311895.674025662
"1119",658294.360031726
"1120",972101.470355833
"1121",1988315.46402516
"1122",497391.818283482
"1123",317586.77822328
"1124",717317.018905228
"1125",305903.397405962
"1126",829964.588404784
"1127",243033.940454565
"1128",372891.997434425
"1129",452716.976711049
"1130",657873.065695728
"1131",616908.910048892
"1132",615160.839356073
"1133",317267.587055278
"1134",560626.484095459
"1135",565681.948133036
"1136",222767.025195888
"1137",691666.240879694
"1138",777750.691548345
"1139",422211.612700734
"1140",608098.961956912
"1141",210975.620507705
"1142",573521.761698494
"1143",297002.070391327
"1144",528475.854419967
"1145",510044.467200661
"1146",1061641.82658919
"1147",397131.737568629
"1148",186850.645108212
"1149",557738.697770536
"1150",604312.047651228
"1151",2478130.92588645
"1152",437334.138062615
"1153",405000.442979645
"1154",453816.022819896
"1155",245984.683802633
"1156",440922.715547438
"1157",533000.803036755
"1158",198309.142781674
"1159",835767.174479325
"1160",223940.554594903
"1161",395881.071521594
"1162",482016.69357029
"1163",808088.095681181
"1164",310709.900423272
"1165",179735.604242138
"1166",484321.882429655
"1167",275824.753086749
"1168",278995.943612203
"1169",224403.593271661
"1170",391168.74654761
"1171",666146.625063073
"1172",743925.788243988
"1173",301726.682051771
"1174",1087141.46201164
"1175",560199.583189668
"1176",138526.421770513
"1177",1608709.73335116
"1178",545534.676097837
"1179",250500.353513779
"1180",271587.117823411
"1181",473319.403318374
"1182",609149.105196471
"1183",320119.948741821
"1184",190934.092740116
"1185",873480.766547306
"1186",929232.932095995
"1187",308921.242242868
"1188",445189.126201706
"1189",622155.189596935
"1190",264359.418414949
"1191",321288.944188944
"1192",685787.549400916
"1193",308418.919113591
"1194",436456.172367274
"1195",920633.45607824
"1196",313085.51011762
"1197",551484.207543845
"1198",654336.447846749
"1199",214416.482218536
"1200",579857.456329378
"1201",241439.614711923
"1202",763253.943018572
"1203",427421.635789177
"1204",113003.823394785
"1205",375961.84552881
"1206",316131.433180233
"1207",929013.199723661
"1208",149991.167148957
"1209",666673.140030796
"1210",143818.146730634
"1211",1086362.96151858
"1212",260882.067155188
"1213",320201.910423474
"1214",209207.876424232
"1215",802279.641299354
"1216",322269.870097048
"1217",293843.16200006
"1218",206960.175225223
"1219",565096.755243678
"1220",1110612.37607862
"1221",690481.173167169
"1222",564265.881205649
"1223",450997.315631995
"1224",516641.809349597
"1225",325039.456089364
"1226",329247.136138761
"1227",208330.399984633
"1228",428866.754679158
"1229",417043.739456385
"1230",968658.726812606
"1231",377840.599878325
"1232",528170.91405462
"1233",489305.104188042
"1234",328648.900546739
"1235",262985.530255478
"1236",251860.368784885
"1237",966521.283586319
"1238",906507.927577632
"1239",422326.597581263
"1240",1136602.86582487
"1241",977574.598833167
"1242",195004.272250008
"1243",1237801.66324344
"1244",267575.36717982
"1245",362672.647885069
"1246",234826.51265796
"1247",250846.260848617
"1248",133682.973415284
"1249",144007.138592737
"1250",302874.889084831
"1251",408855.523402117
"1252",449877.664923025
"1253",445064.791809665
"1254",504756.409713904
"1255",422749.940211671
"1256",305508.453074399
"1257",573945.807853688
"1258",325473.155937092
"1259",957261.824127325
"1260",528355.965367147
"1261",528064.031584974
"1262",448895.585561391
"1263",139672.179433232
"1264",524322.617033481
"1265",585249.55747752
"1266",2514680.21552723
"1267",2701569.93661972
"1268",205939.408840797
"1269",171594.674732015
"1270",782485.768235343
"1271",1300460.22696912
"1272",514141.36619455
"1273",255132.848562521
"1274",1247398.28006866
"1275",566705.683722638
"1276",567565.317357442
"1277",301208.714783815
"1278",563207.664363897
"1279",262641.146981924
"1280",580900.933742642
"1281",553873.173747369
"1282",454065.182546991
"1283",199608.962866565
"1284",1058817.96945646
"1285",646284.777104738
"1286",423767.048305759
"1287",467590.311734463
"1288",581935.674002481
"1289",595796.933188744
"1290",424709.909052103
"1291",716484.87634161
"1292",396826.00877422
"1293",341342.663781376
"1294",526399.455866288
"1295",629048.580765616
"1296",374676.371912442
"1297",643769.953414746
"1298",124312.121413403
"1299",485339.374094731
"1300",362739.440751257
"1301",348995.321700843
"1302",577648.535462522
"1303",506219.286236271
"1304",640501.453132651
"1305",568786.278874136
"1306",546014.243434496
"1307",328814.615444958
"1308",579257.074814798
"1309",204669.165847936
"1310",342264.76441818
"1311",799944.578364476
"1312",243693.306100038
"1313",420899.262500001
"1314",687019.862130729
"1315",332403.742841788
"1316",306051.413316721
"1317",506612.047045623
"1318",432287.777119502
"1319",557422.883955213
"1320",1005639.84760683
"1321",445621.276854722
"1322",516922.176302272
"1323",350599.125999991
"1324",1189889.08396195
"1325",719252.972291029
"1326",807690.471715225
"1327",245698.629019321
"1328",559367.560934775
"1329",999658.168415506
"1330",475418.248890453
"1331",1396367.99765865
"1332",466741.14213812
"1333",475283.140412726
"1334",290532.460851519
"1335",565333.894267736
"1336",347412.436128098
"1337",825234.019844593
"1338",303038.076243511
"1339",517160.610849445
"1340",486215.553273931
"1341",282304.930823788
"1342",605102.615046561
"1343",376084.201536541
"1344",616547.80235339
"1345",1123127.29319119
"1346",604316.677927058
"1347",506884.582460187
"1348",383863.135783245
"1349",345357.570509642
"1350",459195.854032159
"1351",409831.751476049
"1352",610782.835261994
