"","s1"
"134",293086.61263781
"135",699288.10192078
"136",434441.32834776
"137",1070434.80769774
"138",246107.633038172
"139",473478.801926189
"140",271273.049100041
"141",527542.17926794
"142",941955.387513765
"143",475058.762876733
"144",362514.566113044
"145",714098.822091992
"146",699883.255403417
"147",227794.424729615
"148",322271.057925345
"149",581453.572803885
"150",245343.601668602
"151",227435.886694573
"152",309282.327105534
"153",255590.982467862
"154",1172864.94258625
"155",545452.334540777
"156",385426.904084729
"157",532215.178528966
"158",484512.174640404
"159",610246.600742077
"160",870866.268263741
"161",1309009.24653202
"162",797660.904884573
"163",336527.997362097
"164",1147349.16216352
"165",424476.131380962
"166",551853.208985711
"167",275944.002196512
"168",471214.867438548
"169",246688.538889908
"170",187786.837932509
"171",433057.817954889
"172",672495.652033888
"173",317498.864389574
"174",317800.004992427
"175",334590.900198584
"176",276547.738489216
"177",404693.802873667
"178",286956.723348102
"179",430768.588980177
"180",171674.118009022
"181",579744.110319903
"182",239957.270635904
"183",1004719.46979925
"184",794881.215385379
"185",861762.668727989
"186",1225669.91685621
"187",287745.061596946
"188",474670.985340317
"189",221139.071924321
"190",458488.912797991
"191",188539.751714303
"192",565232.066039175
"193",254582.123365753
"194",291213.460257079
"195",271845.570706988
"196",380199.09265357
"197",195422.592680978
"198",250126.482485145
"199",430780.264991641
"200",184287.116867784
"201",368627.334760787
"202",224811.834069332
"203",144416.508687205
"204",251943.497617286
"205",574329.337412562
"206",284391.843810434
"207",347611.357529767
"208",209320.12438095
"209",542214.495051494
"210",256153.687707506
"211",134118.798332466
"212",582366.023593621
"213",449862.476215396
"214",586059.550291698
"215",832231.410961362
"216",266439.82458335
"217",726735.335942424
"218",240121.498343684
"219",280004.812343817
"220",382522.3936054
"221",238064.339624406
"222",643404.11405201
"223",228312.125199725
"224",158538.109574853
"225",338211.957990081
"226",141187.492433333
"227",937478.409207007
"228",576310.839116071
"229",477912.018366305
"230",776569.329270369
"231",338358.387258823
"232",320045.322414034
"233",395926.159358613
"234",452753.178534274
"235",162989.108729909
"236",489576.515623113
"237",499020.178938581
"238",481715.992793671
"239",430725.838742129
"240",921354.823718752
"241",356090.263927667
"242",445606.184218007
"243",534940.020523117
"244",384495.828289143
"245",747129.537743708
"246",650699.688975685
"247",304803.922531706
"248",231319.444916292
"249",412384.653182482
"250",873188.029114787
"251",663176.932588161
"252",430116.426706324
"253",418771.587902048
"254",352165.032328845
"255",218683.620677757
"256",391422.330463438
"257",187448.09038642
"258",555046.308004812
"259",458244.282700974
"260",369110.488300833
"261",1045521.02274112
"262",593904.136969343
"263",313152.317121416
"264",556648.091455138
"265",626912.212556745
"266",523086.244466816
"267",500273.263205453
"268",574206.571042998
"269",424366.499937523
"270",508281.292787784
"271",775632.360561469
"272",351886.101420929
"273",144078.538105631
"274",990266.587080144
"275",673296.332467813
"276",479473.504490606
"277",441881.180805578
"278",243371.59409286
"279",654660.206612435
"280",338427.827814468
"281",987807.353621555
"282",282007.538503164
"283",691470.649433324
"284",282242.716140439
"285",647210.850328464
"286",589257.864359723
"287",562694.238081966
"288",1455735.18328337
"289",283072.029147419
"290",583135.431627223
"291",241168.545506295
"292",319241.780256308
"293",478805.809564681
"294",1353062.74877302
"295",688873.141915332
"296",331152.099063158
"297",740773.714595573
"298",179203.679478937
"299",629609.327703198
"300",1032552.09234334
"301",315537.764759422
"302",384139.46276978
"303",786651.609004115
"304",790726.827466866
"305",475253.276266609
"306",1224673.45800671
"307",462370.670956669
"308",333776.934762848
"309",456641.61697522
"310",528982.315934762
"311",439383.95292412
"312",758952.212025066
"313",140651.166095392
"314",556003.041238881
"315",874059.352993295
"316",1485104.01737088
"317",487802.472230418
"318",274987.801030697
"319",1110310.2326769
"320",475487.357028936
"321",775177.333530589
"322",532044.90091308
"323",274504.227897909
"324",258879.583087887
"325",569790.72151969
"326",303596.810043992
"327",528799.77868131
"328",474642.181657636
"329",281924.385426894
"330",992287.464161103
"331",464422.971562033
"332",488502.340825624
"333",1201277.34800704
"334",392609.38823861
"335",409224.011241343
"336",248996.800548317
"337",821036.189575257
"338",601752.373873967
"339",368866.144046439
"340",603716.677533327
"341",224309.391173905
"342",359288.133834434
"343",277090.416941924
"344",233884.857615092
"345",271476.143128471
"346",334415.779574822
"347",218735.137513495
"348",340651.847164454
"349",472750.563977431
"350",460863.040924299
"351",305883.388028967
"352",394479.028659946
"353",333564.126032433
"354",556429.34795184
"355",348991.712038086
"356",501747.076023112
"357",455766.386619402
"358",333666.849409708
"359",303453.514556626
"360",317479.727650784
"361",492014.357502823
"362",1012375.21918478
"363",1487649.76547766
"364",409737.359179554
"365",144011.764699568
"366",837454.00322603
"367",365255.808922391
"368",331111.559391174
"369",660898.828165024
"370",555266.174360577
"371",319110.86154831
"372",419020.705350312
"373",537419.200378555
"374",667154.756458304
"375",427758.065326589
"376",1602070.98473567
"377",161145.356559833
"378",629446.188115926
"379",509595.424073009
"380",458177.19417507
"381",599762.762416991
"382",777542.073035532
"383",349426.013358774
"384",367342.946060458
"385",486604.282955726
"386",532595.351540737
"387",613963.796020504
"388",999992.893575422
"389",298109.772878635
"390",809966.25417818
"391",1446191.28554478
"392",653468.971648711
"393",751637.473130006
"394",1071072.04571395
"395",579528.591684858
"396",360553.299981869
"397",171081.640872423
"398",424036.760347625
"399",827446.827824131
"400",421823.590651124
"401",909788.002269681
"402",140637.819384022
"403",597474.790845798
"404",135880.746077426
"405",224797.473621066
"406",878751.412587978
"407",178242.244421593
"408",889935.7712508
"409",603324.60558358
"410",339700.898924331
"411",333000.070482031
"412",654826.789776475
"413",322703.672989936
"414",156649.170039889
"415",1145577.51560127
"416",371414.755853928
"417",306404.7104645
"418",240829.713142788
"419",292945.077839999
"420",141930.418313308
"421",435606.611138987
"422",996224.108878772
"423",259800.585581065
"424",941488.464621231
"425",682780.813094283
"426",491500.427461599
"427",1034456.76199808
"428",1385075.48419448
"429",1111974.82382493
"430",685832.755976443
"431",836533.685986809
"432",342010.461764845
"433",668352.300245762
"434",591378.149772425
"435",259105.393093729
"436",705850.106248107
"437",396582.14260628
"438",1039158.92245275
"439",521957.254671731
"440",189481.420372199
"441",543208.694307041
"442",276683.184158836
"443",802270.880359374
"444",1263110.27273287
"445",205953.88755818
"446",350534.0658673
"447",292718.927838754
"448",415155.619122142
"449",265122.073555182
"450",666157.336647157
"451",855842.456689178
"452",269045.031102834
"453",455967.032989071
"454",446882.424720086
"455",511242.962220136
"456",528997.530873898
"457",187747.450618353
"458",659901.999548815
"459",925250.589488085
"460",197874.336150016
"461",1136714.93202165
"462",279256.61883222
"463",1243058.10571678
"464",653018.526847652
"465",469628.461107073
"466",590248.180177931
"467",403151.79963543
"468",316993.619374653
"469",163401.325844771
"470",807369.739752676
"471",777033.596153029
"472",243734.763966775
"473",239414.113447241
"474",914498.218088248
"475",361518.435415591
"476",464580.990372311
"477",376399.066317136
"478",471810.935054658
"479",301484.627983864
"480",456852.107454404
"481",290268.659021821
"482",284352.167023112
"483",636434.03387085
"484",773379.54392284
"485",440574.132295199
"486",598092.945831131
"487",511928.442031522
"488",1212138.22502068
"489",258087.233009159
"490",244058.481924611
"491",395294.658122067
"492",490847.103609517
"493",113672.812400032
"494",321265.285666179
"495",1436159.66930029
"496",295817.253321119
"497",319687.463165276
"498",1352850.25864284
"499",801427.477457154
"500",407119.346028645
"501",161643.862823712
"502",270120.655361441
"503",318324.073341312
"504",474843.531243329
"505",300163.221920403
"506",211470.427298701
"507",120299.172702823
"508",523477.854165453
"509",939343.557001467
"510",639327.46435137
"511",393495.655637162
"512",216530.27419758
"513",602990.34950257
"514",760221.525376627
"515",1112069.82160189
"516",1314646.37073692
"517",1340779.98595149
"518",276480.748483746
"519",131741.631049168
"520",386548.649554738
"521",571829.952195429
"522",370686.32304702
"523",560903.133992722
"524",570268.646536058
"525",500544.759816501
"526",233909.402312772
"527",509484.299301639
"528",268030.236697464
"529",1097620.11020426
"530",562231.304216995
"531",410920.690943954
"532",1147523.00806429
"533",871589.097776053
"534",835759.227317041
"535",676741.132764337
"536",474288.909044846
"537",939542.292000709
"538",581601.18880273
"539",319612.624463811
"540",459547.013529471
"541",577107.980357796
"542",310041.276484301
"543",419571.695674295
"544",698658.075383368
"545",1058286.93336718
"546",295500.931675497
"547",414295.654263119
"548",238305.115618264
"549",826863.561486674
"550",581645.181515742
"551",176427.009541535
"552",578045.263060294
"553",683914.669213701
"554",772865.281397058
"555",602818.467736626
"556",273274.325987558
"557",245003.623761783
"558",546205.616198535
"559",166497.513028111
"560",807673.337577922
"561",548543.223212332
"562",441692.093252674
"563",304613.811642652
"564",915369.363827777
"565",180836.110500714
"566",429577.285505618
"567",666696.164350808
"568",485707.518034948
"569",1169897.70172641
"570",333650.55707801
"571",417260.602120255
"572",623513.369072136
"573",259817.264832983
"574",473541.448018826
"575",270271.668936715
"576",155364.95796704
"577",553146.445953307
"578",328542.769663801
"579",974740.426793238
"580",336171.054409366
"581",674919.377006971
"582",310124.129107316
"583",657631.344887878
"584",532498.582392204
"585",537243.664897058
"586",430389.633168814
"587",298589.145663939
"588",978178.277445414
"589",288227.319324545
"590",252649.475969161
"591",56605.0217931731
"592",167251.743233636
"593",508731.791973976
"594",461099.914555868
"595",348220.957558137
"596",1393593.32376289
"597",408501.751436817
"598",621805.224515011
"599",568458.285537306
"600",842771.151700697
"601",686047.097454064
"602",695696.537853021
"603",568413.549583917
"604",274460.925227987
"605",415635.846234479
"606",747570.665533848
"607",124127.877085665
"608",460977.658664399
"609",338953.07661892
"610",485419.765342303
"611",1816803.277046
"612",557537.903889737
"613",609296.944019762
"614",262458.30040808
"615",406636.688369945
"616",228967.725188775
"617",1049574.29365088
"618",177309.821428433
"619",392016.920569766
"620",550469.513387323
"621",855918.780200056
"622",280570.741240349
"623",513364.015863859
"624",236979.028903526
"625",432423.446891843
"626",712555.695971667
"627",343647.485987366
"628",1039035.72376711
"629",503623.124908715
"630",471510.094882286
"631",483820.504911937
"632",260689.969695295
"633",499901.632642177
"634",127106.921960787
"635",506933.599005178
"636",561593.531615604
"637",481755.246037141
"638",460260.935048916
"639",126610.844006543
"640",455400.577264931
"641",249272.965384237
"642",488061.048601136
"643",447992.004895261
"644",427458.942360477
"645",362667.039401856
"646",1094580.33157242
"647",379176.878640139
"648",493514.962028182
"649",650294.030938057
"650",792620.249436571
"651",229846.804013446
"652",1114581.72612204
"653",635229.746876201
"654",142272.661147508
"655",991936.249405399
"656",238755.385116095
"657",176748.357230233
"658",423479.09905303
"659",355572.836668337
"660",407531.393338021
"661",376741.991888792
"662",448119.259288228
"663",706524.702407996
"664",296846.245164022
"665",174003.147821885
"666",71127.0263655564
"667",391404.956639555
"668",639942.350061318
"669",489482.828765326
"670",485423.292158836
"671",538315.978490758
"672",486381.671916377
"673",1394840.05903781
"674",482564.427560468
"675",402365.45355036
"676",727019.600549898
"677",1236381.97046156
"678",134469.284341552
"679",453081.950655901
"680",468298.968391533
"681",256832.591890007
"682",174587.733906504
"683",1115109.94929032
"684",510138.512748815
"685",401538.116707122
"686",752224.365638779
"687",413225.985595036
"688",268849.994051194
"689",678499.563329654
"690",379092.060366372
"691",414880.133285908
"692",1260625.19345829
"693",655528.140066158
"694",785742.34250754
"695",638991.823655846
"696",809235.182865525
"697",487018.723011656
"698",523342.684586519
"699",287727.628374011
"700",1523546.14676736
"701",646761.858060599
"702",1528129.08915913
"703",517256.49791571
"704",267125.664514231
"705",470273.698489995
"706",500335.778985827
"707",555105.140379687
"708",848696.334857532
"709",162475.81357482
"710",497784.579238686
"711",780577.717071601
"712",869527.526357108
"713",641773.720934626
"714",404737.046862929
"715",527471.946302223
"716",626271.305348334
"717",206820.59753219
"718",358280.794145185
"719",308348.301709801
"720",491376.21890295
"721",971671.197956991
"722",735213.370155347
"723",673114.459486413
"724",506822.462871825
"725",862354.947690673
"726",365832.620690245
"727",431923.119839449
"728",144702.590416809
"729",1380310.02336594
"730",489920.011843919
"731",500907.549101369
"732",476608.587053805
"733",799871.281234352
"734",1400219.35797494
"735",664413.835233029
"736",522745.843850766
"737",747493.663058541
"738",234021.833199105
"739",548547.006501445
"740",302228.129637479
"741",819971.444004011
"742",909254.391530198
"743",516734.498024133
"744",535316.055262914
"745",390288.684139656
"746",566348.265490405
"747",243695.71134479
"748",142241.328551713
"749",536315.860844703
"750",521446.830849076
"751",378116.75690012
"752",1746770.33240479
"753",969504.108710077
"754",408971.178262205
"755",871185.947518207
"756",260965.687875828
"757",607017.058219852
"758",710858.530730442
"759",459085.97818102
"760",483606.079118081
"761",508357.398307886
"762",233604.255292642
"763",439916.594923696
"764",100659.43970616
"765",302726.578474983
"766",314595.119882471
"767",270676.394741632
"768",710563.395416074
"769",318638.843847906
"770",1167171.2071228
"771",622242.153169705
"772",1123864.51594972
"773",1045992.61432412
"774",396144.958524437
"775",246100.22679924
"776",471726.643867186
"777",652249.473003571
"778",1007687.44304236
"779",551580.917212937
"780",292589.756759206
"781",461793.212512105
"782",514942.011370999
"783",391547.901582633
"784",182683.464861486
"785",159422.809440504
"786",389705.210881215
"787",444457.707460168
"788",515077.087635831
"789",289412.462703327
"790",738146.965242478
"791",379513.780807765
"792",747169.703069119
"793",1218928.60015005
"794",459359.960924138
"795",711283.223915898
"796",552470.209249684
"797",395253.924548149
"798",470987.924276544
"799",175518.89786891
"800",837730.435720469
"801",224147.603472997
"802",868306.789116305
"803",493050.787870522
"804",606600.298625016
"805",761747.954210095
"806",723197.822518716
"807",904944.429399242
"808",672550.992176674
"809",501432.835223576
"810",367215.659448149
"811",640799.161692255
"812",449874.081798892
"813",754006.151337083
"814",495358.079215762
"815",249260.515236724
"816",379321.929229457
"817",372932.104076316
"818",267343.582249347
"819",239151.577821349
"820",938052.4482026
"821",312008.598724101
"822",740902.391446571
"823",1001467.83165727
"824",585226.023834167
"825",734333.523209023
"826",422850.994820242
"827",392610.088512316
"828",506859.231366178
"829",629034.663561558
"830",284618.630525872
"831",655540.898388764
"832",157342.362014751
"833",297736.068012332
"834",256579.40926817
"835",778665.616336755
"836",473364.959436947
"837",417617.113889955
"838",797612.262269318
"839",480679.700788695
"840",624540.00442092
"841",457498.98228446
"842",1170761.71788071
"843",2155033.43733631
"844",236663.875228182
"845",747732.337531386
"846",790219.157450659
"847",654770.080968346
"848",350742.630488798
"849",1724429.37568545
"850",269778.363451089
"851",82380.9496415413
"852",393179.687832104
"853",292801.493197224
"854",306898.756029006
"855",524254.142448495
"856",411273.0072899
"857",275532.961610075
"858",468990.997017259
"859",244922.934782181
"860",794398.218030242
"861",545684.65534399
"862",160314.07984967
"863",530556.236569036
"864",408693.801533659
"865",330000.572584533
"866",1002938.49327256
"867",396528.770758408
"868",344062.542748419
"869",803437.1915559
"870",496681.861119611
"871",559865.490037559
"872",324692.906630941
"873",255771.107692689
"874",406788.983291997
"875",456447.628477028
"876",784048.486640368
"877",387638.871630517
"878",872287.110106875
"879",673844.936055782
"880",1479684.18196434
"881",1168535.8931022
"882",373560.299977517
"883",337537.734250248
"884",837913.937610981
"885",388028.823465494
"886",268261.39538301
"887",240261.232383515
"888",580043.530736679
"889",518357.561420452
"890",363550.988700577
"891",370027.945158317
"892",310969.851251179
"893",271073.790862354
"894",421398.086020374
"895",643729.540276052
"896",698112.466972194
"897",415545.030383463
"898",341880.398888257
"899",275376.406275325
"900",404578.197971369
"901",369895.572689647
"902",642348.188801352
"903",184438.971282998
"904",242688.180848113
"905",582763.148646184
"906",210180.9286699
"907",443686.122389943
"908",374874.340385741
"909",825611.617241184
"910",312588.271698073
"911",391906.490239833
"912",599591.137424161
"913",299327.707001841
"914",292645.112064155
"915",145799.174386107
"916",361009.582869906
"917",631078.282985636
"918",474836.227986359
"919",970821.429882682
"920",685668.585679601
"921",363106.757258035
"922",435499.702045059
"923",709555.290769377
"924",1594166.2678737
"925",548573.884898899
"926",236423.770560511
"927",541407.614819785
"928",642321.753851438
"929",310304.024938232
"930",287377.854468863
"931",1558549.2639974
"932",164459.673740171
"933",877117.021627074
"934",368759.057593935
"935",435424.447109577
"936",653758.694348823
"937",207244.063067381
"938",321250.887709586
"939",223025.401804864
"940",358664.188090747
"941",640312.149533649
"942",471799.830356169
"943",617684.823287581
"944",319097.682685494
"945",272606.44382469
"946",1006382.20343354
"947",121179.520215412
"948",199333.64441063
"949",308636.548203047
"950",491305.403158302
"951",647910.141824195
"952",526809.125964938
"953",233922.203384575
"954",401053.752215914
"955",812490.318649128
"956",144947.121677657
"957",629619.905562455
"958",277755.616135058
"959",505606.96716041
"960",844228.721539587
"961",860974.374495241
"962",912027.133447945
"963",312196.73772498
"964",331575.307842223
"965",426914.676137041
"966",528821.395807118
"967",512549.392541473
"968",537259.400543429
"969",725030.236960738
"970",759965.037795556
"971",565671.993356786
"972",392655.940989225
"973",255116.20921162
"974",814639.433402542
"975",603010.612594022
"976",519888.521285551
"977",870858.375634986
"978",530252.990818036
"979",409541.298874227
"980",320560.392150631
"981",722842.289440722
"982",670614.95335458
"983",409817.370626807
"984",401529.495597756
"985",254917.380884868
"986",398488.561748704
"987",428730.020367174
"988",229196.030346114
"989",654325.49797486
"990",318606.266025929
"991",314779.188966038
"992",733869.802437854
"993",1617524.7240118
"994",298049.682557599
"995",470702.344999302
"996",467779.620372242
"997",664147.5562027
"998",773266.566416335
"999",535660.339504678
"1000",647313.130078816
"1001",573117.963317613
"1002",615018.939748754
"1003",342360.649347392
"1004",1203104.06483157
"1005",342886.433549813
"1006",575869.336661689
"1007",781139.163839965
"1008",965439.073422247
"1009",809252.249675426
"1010",621554.870628219
"1011",578865.020787189
"1012",164478.014013365
"1013",907209.494427741
"1014",370098.103067109
"1015",410782.180988275
"1016",733549.889688391
"1017",154471.791257839
"1018",93154.0341678886
"1019",217219.117336716
"1020",441324.509021824
"1021",435932.871572476
"1022",637294.989920458
"1023",829240.470427772
"1024",761517.331050495
"1025",284991.474531441
"1026",172793.252032562
"1027",783704.889380514
"1028",136671.596482776
"1029",357888.835086697
"1030",477076.624408233
"1031",609006.962136849
"1032",414016.222342354
"1033",295942.649563504
"1034",745910.646807981
"1035",496171.522261563
"1036",619507.12472926
"1037",696375.906150508
"1038",413569.676990818
"1039",275884.531011103
"1040",397625.001700723
"1041",699404.281998796
"1042",560225.271598467
"1043",157435.728860386
"1044",365841.684559116
"1045",264712.189624295
"1046",678879.385941311
"1047",436591.303726569
"1048",258167.725981911
"1049",208380.163973895
"1050",825219.513758675
"1051",489734.955054718
"1052",327412.304935883
"1053",415362.751750739
"1054",479388.845850605
"1055",314186.0782489
"1056",441201.830639419
"1057",762426.894467597
"1058",484269.239746187
"1059",670259.243113838
"1060",572617.924855561
"1061",638179.937652604
"1062",1428436.70655703
"1063",528126.689857969
"1064",251078.184640796
"1065",661607.220979129
"1066",302071.714307811
"1067",341154.876237574
"1068",463826.274878889
"1069",629611.407020086
"1070",669451.665396968
"1071",1051362.57794633
"1072",252423.061434794
"1073",264022.158032504
"1074",193465.056472797
"1075",299870.824127812
"1076",832813.410461347
"1077",225882.126817452
"1078",773364.046183007
"1079",222420.579001844
"1080",207012.976018804
"1081",462238.821102675
"1082",291169.51093057
"1083",316128.983188498
"1084",466863.59140107
"1085",548293.429411997
"1086",249472.56427734
"1087",571965.955111334
"1088",657687.007605201
"1089",202341.392211994
"1090",379883.89315251
"1091",362223.581440645
"1092",277917.97559629
"1093",357351.073901075
"1094",488191.293787243
"1095",667505.462395554
"1096",561456.214202146
"1097",393687.557452229
"1098",180164.990762679
"1099",774569.106938887
"1100",197920.507656504
"1101",527164.519502607
"1102",324215.256799519
"1103",554969.963372055
"1104",488924.548323172
"1105",1754167.44974509
"1106",1306293.93267459
"1107",600117.984170746
"1108",315169.371650015
"1109",132237.279288389
"1110",973650.250055393
"1111",428023.946452677
"1112",502619.558851949
"1113",605207.570355566
"1114",817912.48025105
"1115",43199.6393218103
"1116",554418.766182643
"1117",542197.354928632
"1118",307187.624128461
"1119",662113.34272468
"1120",971054.96924022
"1121",1988578.8363325
"1122",498356.260185829
"1123",310744.657203068
"1124",718005.000646393
"1125",300623.179068807
"1126",829642.109176616
"1127",241601.917862446
"1128",371554.443511596
"1129",453045.923607667
"1130",663260.576559025
"1131",620338.910439167
"1132",618309.074472402
"1133",313235.293589637
"1134",563464.059023312
"1135",568969.056129961
"1136",222363.247506549
"1137",694949.710041472
"1138",781949.690951675
"1139",428269.980315336
"1140",610500.187892467
"1141",208697.360824516
"1142",567872.519414654
"1143",295511.711405295
"1144",531014.512643664
"1145",513813.704750718
"1146",1065695.56117463
"1147",403659.478630499
"1148",131009.024976088
"1149",562038.990267987
"1150",602032.137654861
"1151",2483693.38814525
"1152",438510.03623862
"1153",402519.806340073
"1154",454709.458395872
"1155",242476.603862501
"1156",439550.665204724
"1157",538360.549148314
"1158",195963.54756474
"1159",836646.915620996
"1160",224547.350055117
"1161",397689.772273788
"1162",483785.952099677
"1163",815204.226556388
"1164",311843.592434253
"1165",178896.611293434
"1166",479689.544244004
"1167",272448.585782494
"1168",293167.102492491
"1169",221715.733876728
"1170",388711.013210081
"1171",671044.355774989
"1172",745637.622807622
"1173",301417.088928603
"1174",1088012.9308917
"1175",560250.528661216
"1176",147197.45995836
"1177",1609184.69160047
"1178",545630.931079888
"1179",249876.697182646
"1180",269168.443285158
"1181",471956.970338089
"1182",609820.336743597
"1183",317550.275897404
"1184",191637.273708877
"1185",865787.204167313
"1186",930371.227547945
"1187",305745.313131864
"1188",445746.400620531
"1189",625747.662627236
"1190",267419.757512594
"1191",321055.959261656
"1192",685318.052500884
"1193",307238.970093182
"1194",435773.258308127
"1195",920418.005139282
"1196",309503.812192985
"1197",553503.47394915
"1198",641544.469073302
"1199",209472.666990557
"1200",580263.595721476
"1201",238935.930033237
"1202",765641.102873768
"1203",431770.921053836
"1204",114855.408737357
"1205",376577.194003217
"1206",315478.544630542
"1207",927831.590108813
"1208",144253.869002833
"1209",667033.489658806
"1210",145878.645241032
"1211",1083786.5781685
"1212",258176.924320112
"1213",319439.380035139
"1214",204656.90595247
"1215",805324.305810072
"1216",316186.589929793
"1217",291297.966297549
"1218",209421.507758515
"1219",567942.587004195
"1220",1117066.43892967
"1221",690420.592478885
"1222",561799.443238181
"1223",452745.53126227
"1224",514432.13713009
"1225",323194.189693697
"1226",322980.34199451
"1227",209214.8271179
"1228",428999.441000913
"1229",413112.930158494
"1230",970757.748603846
"1231",374852.819885684
"1232",522964.114223485
"1233",494005.118445014
"1234",333162.874893181
"1235",266389.349771478
"1236",248957.012422367
"1237",965789.694827086
"1238",904172.271393649
"1239",419868.824323796
"1240",1133568.93304629
"1241",977589.316756907
"1242",197322.290125888
"1243",1246776.86809917
"1244",273831.807661086
"1245",365032.841302766
"1246",231524.019516001
"1247",246723.537401495
"1248",131118.715242268
"1249",144480.565047034
"1250",302391.549029486
"1251",408824.998862431
"1252",450695.314039015
"1253",446063.191111219
"1254",506640.233699338
"1255",423384.972437577
"1256",305024.276081198
"1257",571146.593232664
"1258",325108.032748918
"1259",958141.61417689
"1260",530911.731671329
"1261",528094.847826609
"1262",454255.441769746
"1263",140249.552918104
"1264",525630.898232365
"1265",584766.607717362
"1266",2514097.49952087
"1267",2704587.75547049
"1268",200437.463367627
"1269",168964.378104694
"1270",781296.590037611
"1271",1303955.80544513
"1272",518228.914383943
"1273",252056.693655744
"1274",1248163.8439386
"1275",564801.100590202
"1276",566293.723330742
"1277",300975.28340741
"1278",563229.392663887
"1279",258377.196472306
"1280",581550.190411709
"1281",552013.092909725
"1282",457112.260939027
"1283",196658.591339822
"1284",1064379.05340343
"1285",650137.053278972
"1286",424994.768966299
"1287",464209.001900923
"1288",580208.714502507
"1289",599214.584139687
"1290",420783.578262368
"1291",716557.235518712
"1292",390992.980695023
"1293",339790.312196824
"1294",529123.5832727
"1295",630827.554768691
"1296",370103.161511961
"1297",641382.180686368
"1298",126315.652026681
"1299",485688.252216149
"1300",362510.191975981
"1301",348384.198103871
"1302",577795.224353865
"1303",504557.923977732
"1304",641730.225979357
"1305",562684.386117751
"1306",546275.105273855
"1307",334168.57382905
"1308",585435.807695909
"1309",205210.321190404
"1310",341115.698345646
"1311",807744.563241802
"1312",243168.611246773
"1313",424185.333395505
"1314",679911.587681677
"1315",333198.701686081
"1316",307107.749561863
"1317",505868.408155291
"1318",433039.759726352
"1319",560943.3948178
"1320",1001308.10148213
"1321",436711.470858518
"1322",518646.473968709
"1323",350158.918557201
"1324",1191512.24725552
"1325",719740.497747089
"1326",809102.206069357
"1327",240932.413443098
"1328",562841.12359718
"1329",1001799.98203003
"1330",473050.269566184
"1331",1395632.09512997
"1332",473607.420009737
"1333",471661.3334326
"1334",286986.264573333
"1335",566197.653496424
"1336",345521.911132024
"1337",827051.423013604
"1338",305284.160791076
"1339",517451.594587404
"1340",490040.706968546
"1341",282634.111060847
"1342",601045.497662931
"1343",373219.539185548
"1344",618550.628175393
"1345",1121578.86680128
"1346",606230.045446363
"1347",507630.682559095
"1348",384872.065860455
"1349",345266.390185171
"1350",459410.911138963
"1351",407696.259931678
"1352",616545.424847932
